Time_Val,Time_sec,Heart_Rate,Sound,Light,Phone_Active,Trust Factor,User_Attention
23:17:50,551,104,54,82,0,1,1
23:17:51,552,104,55,82,0,1,1
23:17:52,553,104,55,82,0,1,1
23:17:53,554,104,56,82,0,1,1
23:17:54,555,104,52,82,0,1,1
23:17:55,556,104,52,82,0,1,1
23:17:56,557,104,55,82,0,1,1
23:17:57,558,104,56,82,0,1,1
23:17:58,559,104,58,82,0,1,1
23:17:59,560,104,58,82,0,1,1
23:18:00,561,99,54,82,0,1,1
23:18:01,562,99,55,82,0,1,1
23:18:02,563,99,54,82,0,1,1
23:18:03,564,99,59,82,0,1,1
23:18:04,565,99,56,82,0,1,1
23:18:05,566,99,59,82,0,1,1
23:18:06,567,99,54,82,0,1,1
23:18:07,568,99,58,82,0,1,1
23:18:08,569,99,53,82,0,1,1
23:18:09,570,99,58,82,0,1,1
23:18:10,571,101,54,82,0,1,1
23:18:11,572,101,54,82,0,1,1
23:18:12,573,101,53,82,0,1,1
23:18:13,574,101,56,82,0,1,1
23:18:14,575,101,53,82,0,1,1
23:18:15,576,101,56,82,0,1,1
23:18:16,577,101,57,82,0,1,1
23:18:17,578,101,53,82,0,1,1
23:18:18,579,101,52,82,0,1,1
23:18:19,580,101,53,82,0,1,1
23:18:20,581,101,56,82,0,1,1
23:18:21,582,101,56,82,0,1,1
23:18:22,583,101,57,82,0,1,1
23:18:23,584,101,53,82,0,1,1
23:18:24,585,101,52,82,0,1,1
23:18:25,586,101,52,82,0,1,1
23:18:26,587,101,44,82,0,1,1
23:18:27,588,101,37,82,0,1,1
23:18:28,589,101,51,82,0,1,1
23:18:29,590,101,47,82,0,1,1
23:18:30,591,96,50,82,0,1,1
23:18:31,592,96,42,82,0,1,1
23:18:32,593,96,38,82,0,1,1
23:18:33,594,96,37,82,0,1,1
23:18:34,595,96,33,82,0,1,1
23:18:35,596,96,34,82,0,1,1
23:18:36,597,96,34,82,0,1,1
23:18:37,598,96,34,82,0,1,1
23:18:38,599,96,34,82,0,1,1
23:18:39,600,96,34,82,0,1,1
23:18:40,601,99,33,82,0,1,1
23:18:41,602,99,34,82,0,1,1
23:18:42,603,99,33,82,0,1,1
23:18:43,604,99,33,82,0,1,1
23:18:44,605,99,33,82,0,1,1
23:18:45,606,99,33,82,0,1,1
23:18:46,607,99,34,82,0,1,1
23:18:47,608,99,33,82,0,1,1
23:18:48,609,99,33,82,0,1,1
23:18:49,610,99,34,82,0,1,1
23:18:50,611,101,35,82,0,1,1
23:18:51,612,101,34,82,0,1,1
23:18:52,613,101,34,82,0,1,1
23:18:53,614,101,34,82,0,1,1
23:18:54,615,101,35,82,0,1,1
23:18:55,616,101,35,82,0,1,1
23:18:56,617,101,35,82,0,1,1
23:18:57,618,101,35,82,0,1,1
23:18:58,619,101,35,82,0,1,1
23:18:59,620,101,36,82,0,1,1
23:19:00,621,105,41,82,0,1,1
23:19:01,622,105,40,82,0,1,1
23:19:02,623,105,45,82,0,1,1
23:19:03,624,105,47,82,0,1,1
23:19:04,625,105,49,82,0,1,1
23:19:05,626,105,50,82,0,1,1
23:19:06,627,105,49,82,0,1,1
23:19:07,628,105,50,82,0,1,1
23:19:08,629,105,49,82,0,1,1
23:19:09,630,105,49,82,0,1,1
23:19:10,631,105,49,82,0,1,1
23:19:11,632,105,50,82,0,1,1
23:19:12,633,105,44,82,0,1,1
23:19:13,634,105,51,82,0,1,1
23:19:14,635,105,51,82,0,1,1
23:19:15,636,105,43,82,0,1,1
23:19:16,637,105,37,82,0,1,1
23:19:17,638,105,35,82,0,1,1
23:19:18,639,105,37,82,0,1,1
23:19:19,640,105,35,82,0,1,1
23:19:20,641,94,36,82,0,1,1
23:19:21,642,94,35,82,0,1,1
23:19:22,643,94,35,82,0,1,1
23:19:23,644,94,36,82,0,1,1
23:19:24,645,94,53,82,0,1,1
23:19:25,646,94,53,82,0,1,1
23:19:26,647,94,46,82,0,1,1
23:19:27,648,94,51,82,0,1,1
23:19:28,649,94,51,82,0,1,1
23:19:29,650,94,47,82,0,1,1
23:19:30,651,97,48,82,0,1,1
23:19:31,652,97,53,82,0,1,1
23:19:32,653,97,57,82,0,1,1
23:19:33,654,97,55,82,0,1,1
23:19:34,655,97,57,82,0,1,1
23:19:35,656,97,56,82,0,1,1
23:19:36,657,97,57,82,0,1,1
23:19:37,658,97,51,82,0,1,1
23:19:38,659,97,55,82,0,1,1
23:19:39,660,97,57,82,0,1,1
23:19:40,661,97,57,82,0,1,1
23:19:41,662,97,56,82,0,1,1
23:19:42,663,98,57,82,0,1,1
23:19:43,664,99,56,82,0,1,1
23:19:44,665,100,55,82,0,1,1
23:19:45,666,101,53,82,0,1,1
23:19:46,667,101,55,82,0,1,1
23:19:47,668,101,52,82,0,1,1
23:19:48,669,101,51,82,0,1,1
23:19:49,670,102,55,82,0,1,1
23:19:50,671,102,54,82,0,1,1
23:19:51,672,102,57,82,0,1,1
23:19:52,673,102,53,82,0,1,1
23:19:53,674,102,56,82,0,1,1
23:19:54,675,102,54,82,0,1,1
23:19:55,676,102,53,82,0,1,1
23:19:56,677,102,56,82,0,1,1
23:19:57,678,102,51,82,0,1,1
23:19:58,679,102,53,82,0,1,1
23:19:59,680,102,54,82,0,1,1
23:20:00,681,103,55,82,0,1,1
23:20:01,682,103,55,82,0,1,1
23:20:02,683,103,55,82,0,1,1
23:20:03,684,103,55,82,0,1,1
23:20:04,685,103,57,82,0,1,1
23:20:05,686,103,55,82,0,1,1
23:20:06,687,103,55,82,0,1,1
23:20:07,688,103,50,82,0,1,1
23:20:08,689,103,54,82,0,1,1
23:20:09,690,103,57,82,0,1,1
23:20:10,691,105,55,82,0,1,1
23:20:11,692,105,55,82,0,1,1
23:20:12,693,105,55,82,0,1,1
23:20:13,694,105,58,82,0,1,1
23:20:14,695,104,49,82,0,1,1
23:20:15,696,104,53,82,0,1,1
23:20:16,697,104,51,82,0,1,1
23:20:17,698,104,46,82,0,1,1
23:20:18,699,104,53,82,0,1,1
23:20:19,700,105,49,82,0,1,1
23:20:20,701,105,56,82,0,1,1
23:20:21,702,106,53,82,0,1,1
23:20:22,703,106,53,82,0,1,1
23:20:23,704,106,53,82,0,1,1
23:20:24,705,106,54,82,0,1,1
23:20:25,706,106,56,82,0,1,1
23:20:26,707,106,56,82,0,1,1
23:20:27,708,106,58,82,0,1,1
23:20:28,709,106,56,82,0,1,1
23:20:29,710,106,56,82,0,1,1
23:20:30,711,109,55,82,0,1,1
23:20:31,712,109,57,82,0,1,1
23:20:32,713,109,54,82,0,1,1
23:20:33,714,109,56,82,0,1,1
23:20:34,715,110,52,82,0,1,1
23:20:35,716,111,54,82,0,1,1
23:20:36,717,111,57,82,0,1,1
23:20:37,718,110,56,82,0,1,1
23:20:38,719,110,55,82,0,1,1
23:20:39,720,110,54,82,0,1,1
23:20:40,721,110,56,82,0,1,1
23:20:41,722,110,56,82,0,1,1
23:20:42,723,109,57,82,0,1,1
23:20:43,724,109,55,82,0,1,1
23:20:44,725,109,52,82,0,1,1
23:20:45,726,109,55,82,0,1,1
23:20:46,727,109,56,82,0,1,1
23:20:47,728,109,57,82,0,1,1
23:20:48,729,109,55,82,0,1,1
23:20:49,730,109,57,82,0,1,1
23:20:50,731,105,56,82,0,1,1
23:20:51,732,105,56,82,0,1,1
23:20:52,733,105,53,82,0,1,1
23:20:53,734,105,56,82,0,1,1
23:20:54,735,105,54,82,0,1,1
23:20:55,736,105,55,82,0,1,1
23:20:56,737,105,55,82,0,1,1
23:20:57,738,105,54,82,0,1,1
23:20:58,739,105,53,82,0,1,1
23:20:59,740,105,54,82,0,1,1
23:21:00,741,97,52,82,0,1,1
23:21:01,742,97,55,82,0,1,1
23:21:02,743,97,51,82,0,1,1
23:21:03,744,97,55,82,0,1,1
23:21:04,745,97,56,82,0,1,1
23:21:05,746,97,50,82,0,1,1
23:21:06,747,97,55,82,0,1,1
23:21:07,748,97,55,82,0,1,1
23:21:08,749,97,56,82,0,1,1
23:21:09,750,97,55,82,0,1,1
23:21:10,751,96,57,82,0,1,1
23:21:11,752,96,56,82,0,1,1
23:21:12,753,96,53,82,0,1,1
23:21:13,754,96,53,82,0,1,1
23:21:14,755,96,55,82,0,1,1
23:21:15,756,96,56,82,0,1,1
23:21:16,757,96,53,82,0,1,1
23:21:17,758,96,54,82,0,1,1
23:21:18,759,96,54,82,0,1,1
23:21:19,760,96,58,82,0,1,1
23:21:20,761,95,49,82,0,1,1
23:21:21,762,95,55,82,0,1,1
23:21:22,763,95,56,82,0,1,1
23:21:23,764,95,54,82,0,1,1
23:21:24,765,95,57,82,0,1,1
23:21:25,766,95,55,82,0,1,1
23:21:26,767,95,57,82,0,1,1
23:21:27,768,95,56,82,0,1,1
23:21:28,769,95,56,82,0,1,1
23:21:29,770,95,54,82,0,1,1
23:21:30,771,102,57,82,0,1,1
23:21:31,772,102,54,82,0,1,1
23:21:32,773,102,56,82,0,1,1
23:21:33,774,102,56,82,0,1,1
23:21:34,775,102,58,82,0,1,1
23:21:35,776,102,58,82,0,1,1
23:21:36,777,102,56,82,0,1,1
23:21:37,778,102,57,82,0,1,1
23:21:38,779,102,56,82,0,1,1
23:21:39,780,102,56,82,0,1,1
23:21:40,781,99,55,82,0,1,1
23:21:41,782,99,57,82,0,1,1
23:21:42,783,99,58,82,0,1,1
23:21:43,784,99,56,82,0,1,1
23:21:44,785,99,52,82,0,1,1
23:21:45,786,99,56,82,0,1,1
23:21:46,787,99,53,82,0,1,1
23:21:47,788,99,58,82,0,1,1
23:21:48,789,99,53,82,0,1,1
23:21:49,790,99,58,82,0,1,1
23:21:50,791,97,54,82,0,1,1
23:21:51,792,97,56,82,0,1,1
23:21:52,793,97,59,82,0,1,1
23:21:53,794,97,58,82,0,1,1
23:21:54,795,97,58,82,0,1,1
23:21:55,796,97,56,82,0,1,1
23:21:56,797,97,58,82,0,1,1
23:21:57,798,97,56,82,0,1,1
23:21:58,799,97,56,82,0,1,1
23:21:59,800,97,58,82,0,1,1
23:22:00,801,100,59,82,0,1,1
23:22:01,802,100,57,82,0,1,1
23:22:02,803,100,58,82,0,1,1
23:22:03,804,100,58,82,0,1,1
23:22:04,805,100,58,82,0,1,1
23:22:05,806,100,56,82,0,1,1
23:22:06,807,100,58,82,0,1,1
23:22:07,808,100,57,82,0,1,1
23:22:08,809,100,56,82,0,1,1
23:22:09,810,100,56,82,0,1,1
23:22:10,811,102,60,82,0,1,1
23:22:11,812,102,57,82,0,1,1
23:22:12,813,102,56,82,0,1,1
23:22:13,814,102,56,82,0,1,1
23:22:14,815,102,59,82,0,1,1
23:22:15,816,102,54,82,0,1,1
23:22:16,817,102,56,82,0,1,1
23:22:17,818,102,55,82,0,1,1
23:22:18,819,102,58,82,0,1,1
23:22:19,820,102,57,82,0,1,1
23:22:20,821,103,58,82,0,1,1
23:22:21,822,103,59,82,0,1,1
23:22:22,823,103,55,82,0,1,1
23:22:23,824,103,55,82,0,1,1
23:22:24,825,103,55,82,0,1,1
23:22:25,826,103,57,82,0,1,1
23:22:26,827,103,51,82,0,1,1
23:22:27,828,103,56,82,0,1,1
23:22:28,829,103,55,82,0,1,1
23:22:29,830,103,57,82,0,1,1
23:22:30,831,103,56,82,0,1,1
23:22:31,832,103,54,82,0,1,1
23:22:32,833,103,55,82,0,1,1
23:22:33,834,103,57,82,0,1,1
23:22:34,835,103,56,82,0,1,1
23:22:35,836,103,53,82,0,1,1
23:22:36,837,103,56,82,0,1,1
23:22:37,838,103,55,82,0,1,1
23:22:38,839,103,55,82,0,1,1
23:22:39,840,103,58,82,0,1,1
23:22:40,841,103,55,82,0,1,1
23:22:41,842,103,57,82,0,1,1
23:22:42,843,103,56,82,0,1,1
23:22:43,844,103,56,82,0,1,1
23:22:44,845,103,55,82,0,1,1
23:22:45,846,103,56,82,0,1,1
23:22:46,847,103,55,82,0,1,1
23:22:47,848,103,52,82,0,1,1
23:22:48,849,103,56,82,0,1,1
23:22:49,850,103,55,82,0,1,1
23:22:50,851,106,55,82,0,1,1
23:22:51,852,106,54,82,0,1,1
23:22:52,853,106,55,82,0,1,1
23:22:53,854,106,58,82,0,1,1
23:22:54,855,107,54,82,0,1,1
23:22:55,856,108,56,82,0,1,1
23:22:56,857,109,51,82,0,1,1
23:22:57,858,109,57,82,0,1,1
23:22:58,859,110,55,82,0,1,1
23:22:59,860,110,54,82,0,1,1
23:23:00,861,110,55,82,0,1,1
23:23:01,862,109,56,82,0,1,1
23:23:02,863,109,55,82,0,1,1
23:23:03,864,109,55,82,0,1,1
23:23:04,865,109,53,82,0,1,1
23:23:05,866,109,58,82,0,1,1
23:23:06,867,109,56,82,0,1,1
23:23:07,868,109,55,82,0,1,1
23:23:08,869,109,57,82,0,1,1
23:23:09,870,109,56,82,0,1,1
23:23:10,871,106,56,82,0,1,1
23:23:11,872,106,57,82,0,1,1
23:23:12,873,106,58,82,0,1,1
23:23:13,874,106,55,82,0,1,1
23:23:14,875,106,56,82,0,1,1
23:23:15,876,106,55,82,0,1,1
23:23:16,877,106,59,82,0,1,1
23:23:17,878,106,55,82,0,1,1
23:23:18,879,106,57,82,0,1,1
23:23:19,880,106,54,82,0,1,1
23:23:20,881,105,55,82,0,1,1
23:23:21,882,105,55,82,0,1,1
23:23:22,883,105,55,82,0,1,1
23:23:23,884,105,57,82,0,1,1
23:23:24,885,105,56,82,0,1,1
23:23:25,886,105,56,82,0,1,1
23:23:26,887,105,57,82,0,1,1
23:23:27,888,105,58,82,0,1,1
23:23:28,889,105,56,82,0,1,1
23:23:29,890,105,48,82,0,1,1
23:23:30,891,105,42,82,0,1,1
23:23:31,892,105,34,82,0,1,1
23:23:32,893,105,33,82,0,1,1
23:23:33,894,105,33,82,0,1,1
23:23:34,895,105,35,82,0,1,1
23:23:35,896,105,35,82,0,1,1
23:23:36,897,105,35,82,0,1,1
23:23:37,898,105,34,82,0,1,1
23:23:38,899,105,38,82,0,1,1
23:23:39,900,105,35,82,0,1,1
23:23:40,901,104,35,82,0,1,1
23:23:41,902,104,37,82,0,1,1
23:23:42,903,104,36,82,0,1,1
23:23:43,904,104,37,82,0,1,1
23:23:44,905,104,36,82,0,1,1
23:23:45,906,104,36,82,0,1,1
23:23:46,907,104,44,82,0,1,1
23:23:47,908,104,48,82,0,1,1
23:23:48,909,104,49,82,0,1,1
23:23:49,910,104,50,82,0,1,1
23:23:50,911,103,50,82,0,1,1
23:23:51,912,103,49,82,0,1,1
23:23:52,913,103,47,82,0,1,1
23:23:53,914,103,44,82,0,1,1
23:23:54,915,103,45,82,0,1,1
23:23:55,916,103,51,82,0,1,1
23:23:56,917,103,46,82,0,1,1
23:23:57,918,103,49,82,0,1,1
23:23:58,919,103,52,82,0,1,1
23:23:59,920,103,50,82,0,1,1
23:24:00,921,103,49,82,0,1,1
23:24:01,922,103,47,82,0,1,1
23:24:02,923,103,47,82,0,1,1
23:24:03,924,103,49,82,0,1,1
23:24:04,925,103,48,82,0,1,1
23:24:05,926,103,48,82,0,1,1
23:24:06,927,103,47,82,0,1,1
23:24:07,928,103,47,82,0,1,1
23:24:08,929,103,48,82,0,1,1
23:24:09,930,103,54,82,0,1,1
23:24:10,931,103,55,82,0,1,1
23:24:11,932,103,54,82,0,1,1
23:24:12,933,103,55,82,0,1,1
23:24:13,934,103,52,82,0,1,1
23:24:14,935,103,49,82,0,1,1
23:24:15,936,103,46,82,0,1,1
23:24:16,937,103,46,82,0,1,1
23:24:17,938,103,58,82,0,1,1
23:24:18,939,103,53,82,0,1,1
23:24:19,940,103,53,82,0,1,1
23:24:20,941,103,56,82,0,1,1
23:24:21,942,103,52,82,0,1,1
23:24:22,943,103,50,82,0,1,1
23:24:23,944,103,50,82,0,1,1
23:24:24,945,103,49,82,0,1,1
23:24:25,946,103,52,82,0,1,1
23:24:26,947,102,50,82,0,1,1
23:24:27,948,102,48,82,0,1,1
23:24:28,949,102,44,82,0,1,1
23:24:29,950,102,52,82,0,1,1
23:24:30,951,101,49,82,0,1,1
23:24:31,952,101,51,82,0,1,1
23:24:32,953,101,55,82,0,1,1
23:24:33,954,101,53,82,0,1,1
23:24:34,955,101,57,82,0,1,1
23:24:35,956,101,59,82,0,1,1
23:24:36,957,101,52,82,0,1,1
23:24:37,958,101,52,82,0,1,1
23:24:38,959,101,51,82,0,1,1
23:24:39,960,101,55,82,0,1,1
23:24:40,961,101,58,82,0,1,1
23:24:41,962,101,58,82,0,1,1
23:24:42,963,101,53,82,0,1,1
23:24:43,964,101,55,82,0,1,1
23:24:44,965,101,53,82,0,1,1
23:24:45,966,101,57,82,0,1,1
23:24:46,967,101,61,82,0,1,1
23:24:47,968,101,55,82,0,1,1
23:24:48,969,101,56,82,0,1,1
23:24:49,970,101,58,82,0,1,1
23:24:50,971,100,54,82,0,1,1
23:24:51,972,100,56,82,0,1,1
23:24:52,973,100,54,82,0,1,1
23:24:53,974,100,55,82,0,1,1
23:24:54,975,100,56,82,0,1,1
23:24:55,976,100,54,82,0,1,1
23:24:56,977,100,55,82,0,1,1
23:24:57,978,100,56,82,0,1,1
23:24:58,979,100,54,82,0,1,1
23:24:59,980,100,54,82,0,1,1
23:25:00,981,100,56,82,0,1,1
23:25:01,982,100,55,82,0,1,1
23:25:02,983,100,55,82,0,1,1
23:25:03,984,100,55,82,0,1,1
23:25:04,985,100,55,82,0,1,1
23:25:05,986,100,52,82,0,1,1
23:25:06,987,100,55,82,0,1,1
23:25:07,988,100,54,82,0,1,1
23:25:08,989,100,53,82,0,1,1
23:25:09,990,100,54,82,0,1,1
23:25:10,991,99,53,82,0,1,1
23:25:11,992,99,54,82,0,1,1
23:25:12,993,99,47,82,0,1,1
23:25:13,994,99,51,82,0,1,1
23:25:14,995,99,49,82,0,1,1
23:25:15,996,99,46,82,0,1,1
23:25:16,997,99,52,82,0,1,1
23:25:17,998,99,51,82,0,1,1
23:25:18,999,99,52,82,0,1,1
23:25:19,1000,99,52,82,0,1,1
23:25:20,1001,108,54,82,0,1,1
23:25:21,1002,108,51,82,0,1,1
23:25:22,1003,108,52,82,0,1,1
23:25:23,1004,108,51,82,0,1,1
23:25:24,1005,108,55,82,0,1,1
23:25:25,1006,108,56,82,0,1,1
23:25:26,1007,108,52,82,0,1,1
23:25:27,1008,108,53,82,0,1,1
23:25:28,1009,108,53,82,0,1,1
23:25:29,1010,108,52,82,0,1,1
23:25:30,1011,106,54,82,0,1,1
23:25:31,1012,106,53,82,0,1,1
23:25:32,1013,106,48,82,0,1,1
23:25:33,1014,106,55,82,0,1,1
23:25:34,1015,106,53,82,0,1,1
23:25:35,1016,106,53,82,0,1,1
23:25:36,1017,106,53,82,0,1,1
23:25:37,1018,106,50,82,0,1,1
23:25:38,1019,106,46,82,0,1,1
23:25:39,1020,106,54,82,0,1,1
23:25:40,1021,100,53,82,0,1,1
23:25:41,1022,100,55,82,0,1,1
23:25:42,1023,100,54,82,0,1,1
23:25:43,1024,100,53,82,0,1,1
23:25:44,1025,100,52,82,0,1,1
23:25:45,1026,100,51,82,0,1,1
23:25:46,1027,100,52,82,0,1,1
23:25:47,1028,100,55,82,0,1,1
23:25:48,1029,100,53,82,0,1,1
23:25:49,1030,100,53,82,0,1,1
23:25:50,1031,97,47,82,0,1,1
23:25:51,1032,97,53,82,0,1,1
23:25:52,1033,97,52,82,0,1,1
23:25:53,1034,97,51,82,0,1,1
23:25:54,1035,97,51,82,0,1,1
23:25:55,1036,97,54,82,0,1,1
23:25:56,1037,97,51,82,0,1,1
23:25:57,1038,97,53,82,0,1,1
23:25:58,1039,97,55,82,0,1,1
23:25:59,1040,97,54,82,0,1,1
23:26:00,1041,102,51,82,0,1,1
23:26:01,1042,102,35,82,0,1,1
23:26:02,1043,102,34,82,0,1,1
23:26:03,1044,102,35,82,0,1,1
23:26:04,1045,102,35,82,0,1,1
23:26:05,1046,102,34,82,0,1,1
23:26:06,1047,102,34,82,0,1,1
23:26:07,1048,102,33,82,0,1,1
23:26:08,1049,102,34,82,0,1,1
23:26:09,1050,102,34,82,0,1,1
23:26:10,1051,102,32,82,0,1,1
23:26:11,1052,102,31,82,0,1,1
23:26:12,1053,102,33,82,0,1,1
23:26:13,1054,102,30,82,0,1,1
23:26:14,1055,102,30,82,0,1,1
23:26:15,1056,102,33,82,0,1,1
23:26:16,1057,102,34,82,0,1,1
23:26:17,1058,102,35,82,0,1,1
23:26:18,1059,102,32,82,0,1,1
23:26:19,1060,102,33,82,0,1,1
23:26:20,1061,104,33,82,0,1,1
23:26:21,1062,104,34,82,0,1,1
23:26:22,1063,104,35,82,0,1,1
23:26:23,1064,104,37,82,0,1,1
23:26:24,1065,104,36,82,0,1,1
23:26:25,1066,104,37,82,0,1,1
23:26:26,1067,104,36,82,0,1,1
23:26:27,1068,104,35,82,0,1,1
23:26:28,1069,104,37,82,0,1,1
23:26:29,1070,104,36,82,0,1,1
23:26:30,1071,103,35,82,0,1,1
23:26:31,1072,103,37,82,0,1,1
23:26:32,1073,103,35,82,0,1,1
23:26:33,1074,103,37,82,0,1,1
23:26:34,1075,103,35,82,0,1,1
23:26:35,1076,103,35,82,0,1,1
23:26:36,1077,103,35,82,0,1,1
23:26:37,1078,103,34,82,0,1,1
23:26:38,1079,103,37,82,0,1,1
23:26:39,1080,103,40,82,0,1,1
23:26:40,1081,100,37,82,0,1,1
23:26:41,1082,100,35,82,0,1,1
23:26:42,1083,100,34,82,0,1,1
23:26:43,1084,100,34,82,0,1,1
23:26:44,1085,100,38,82,0,1,1
23:26:45,1086,100,41,82,0,1,1
23:26:46,1087,100,37,82,0,1,1
23:26:47,1088,100,34,82,0,1,1
23:26:48,1089,100,36,82,0,1,1
23:26:49,1090,100,34,82,0,1,1
23:26:50,1091,91,38,82,0,1,1
23:26:51,1092,91,36,82,0,1,1
23:26:52,1093,91,34,82,0,1,1
