Time_Val,Time_sec,Heart_Rate,Sound,Light,Phone_Active,User_Attention
18:24:28,1674,70,43,49,0,1
18:24:29,1675,70,33,49,0,1
18:24:30,1676,74,34,49,0,1
18:24:31,1677,74,34,49,0,1
18:24:32,1678,74,34,49,0,1
18:24:33,1679,74,34,49,0,1
18:24:34,1680,74,32,49,0,1
18:24:35,1681,74,35,49,0,1
18:24:36,1682,74,34,49,0,1
18:24:37,1683,74,32,49,0,1
18:24:38,1684,74,35,49,0,1
18:24:39,1685,74,36,49,0,1
18:24:40,1686,110,35,49,0,1
18:24:41,1687,110,33,49,0,1
18:24:42,1688,110,36,49,0,1
18:24:43,1689,110,34,49,0,1
18:24:44,1690,110,34,49,0,1
18:24:45,1691,110,34,49,0,1
18:24:46,1692,110,35,49,0,1
18:24:47,1693,110,34,49,0,1
18:24:48,1694,110,34,49,0,1
18:24:49,1695,110,35,49,0,1
18:24:50,1696,117,35,49,0,1
18:24:51,1697,117,34,49,0,1
18:24:52,1698,117,45,49,0,1
18:24:53,1699,118,34,49,0,1
18:24:54,1700,118,33,49,0,1
18:24:55,1701,118,35,49,0,1
18:24:56,1702,118,40,49,0,1
18:24:57,1703,118,42,49,0,1
18:24:58,1704,117,36,49,0,1
18:24:59,1705,117,33,49,0,1
18:25:00,1706,117,35,49,0,1
18:25:01,1707,117,33,49,0,1
18:25:02,1708,117,36,49,0,1
18:25:03,1709,117,36,49,0,1
18:25:04,1710,117,32,49,0,1
18:25:05,1711,117,33,49,0,1
18:25:06,1712,117,35,49,0,1
18:25:07,1713,117,33,49,0,1
18:25:08,1714,117,35,49,0,1
18:25:09,1715,117,34,49,0,1
18:25:10,1716,70,35,49,0,1
18:25:11,1717,70,35,49,0,1
18:25:12,1718,70,33,49,0,1
18:25:13,1719,70,38,49,0,1
18:25:14,1720,70,33,49,0,1
18:25:15,1721,70,33,49,0,1
18:25:16,1722,70,35,49,0,1
18:25:17,1723,71,34,49,0,1
18:25:18,1724,72,33,49,0,1
18:25:19,1725,72,33,49,0,1
18:25:20,1726,72,33,49,0,1
18:25:21,1727,72,34,49,0,1
18:25:22,1728,72,32,49,0,1
18:25:23,1729,72,32,49,0,1
18:25:24,1730,72,33,49,0,1
18:25:25,1731,72,32,49,0,1
18:25:26,1732,72,34,49,0,1
18:25:27,1733,72,32,49,0,1
18:25:28,1734,72,33,49,0,1
18:25:29,1735,72,33,49,0,1
18:25:30,1736,72,32,49,0,1
18:25:31,1737,72,34,49,0,1
18:25:32,1738,72,33,49,0,1
18:25:33,1739,72,33,49,0,1
18:25:34,1740,72,32,49,0,1
18:25:35,1741,72,34,49,0,1
18:25:36,1742,72,34,49,0,1
18:25:37,1743,72,33,49,0,1
18:25:38,1744,72,32,49,0,1
18:25:39,1745,72,33,49,0,1
18:25:40,1746,76,32,49,0,1
18:25:41,1747,76,32,49,0,1
18:25:42,1748,76,34,49,0,1
18:25:43,1749,76,33,49,0,1
18:25:44,1750,76,32,49,0,1
18:25:45,1751,76,34,49,0,1
18:25:46,1752,76,35,49,0,1
18:25:47,1753,76,33,49,0,1
18:25:48,1754,76,34,49,0,1
18:25:49,1755,76,34,49,0,1
18:25:50,1756,77,32,49,0,1
18:25:51,1757,77,34,49,0,1
18:25:52,1758,77,33,49,0,1
18:25:53,1759,77,33,49,0,1
18:25:54,1760,77,32,49,0,1
18:25:55,1761,77,33,49,0,1
18:25:56,1762,77,33,49,0,1
18:25:57,1763,77,32,49,0,1
18:25:58,1764,77,33,49,0,1
18:25:59,1765,77,34,49,0,1
18:26:00,1766,105,33,49,0,1
18:26:01,1767,105,32,49,0,1
18:26:02,1768,105,34,49,0,1
18:26:03,1769,105,34,49,0,1
18:26:04,1770,105,32,49,0,1
18:26:05,1771,105,32,49,0,1
18:26:06,1772,105,34,49,0,1
18:26:07,1773,105,32,49,0,1
18:26:08,1774,105,32,49,0,1
18:26:09,1775,105,35,49,0,1
18:26:10,1776,107,32,49,0,1
18:26:11,1777,107,33,49,0,1
18:26:12,1778,106,37,49,0,1
18:26:13,1779,106,34,49,0,1
18:26:14,1780,106,33,49,0,1
18:26:15,1781,106,32,49,0,1
18:26:16,1782,107,33,49,0,1
18:26:17,1783,108,33,49,0,1
18:26:18,1784,108,33,49,0,1
18:26:19,1785,109,35,49,0,1
18:26:20,1786,109,34,49,0,1
18:26:21,1787,110,33,49,0,1
18:26:22,1788,110,32,49,0,1
18:26:23,1789,110,35,49,0,1
18:26:24,1790,110,34,49,0,1
18:26:25,1791,110,32,49,0,1
18:26:26,1792,110,35,49,0,1
18:26:27,1793,110,33,49,0,1
18:26:28,1794,110,33,49,0,1
18:26:29,1795,110,34,49,0,1
18:26:30,1796,110,33,49,0,1
18:26:31,1797,110,32,49,0,1
18:26:32,1798,110,33,49,0,1
18:26:33,1799,110,34,49,0,1
18:26:34,1800,110,33,49,0,1
18:26:35,1801,110,32,49,0,1
18:26:36,1802,110,33,49,0,1
18:26:37,1803,110,33,49,0,1
18:26:38,1804,110,31,49,0,1
18:26:39,1805,110,34,49,0,1
18:26:40,1806,110,33,49,0,1
18:26:41,1807,110,32,49,0,1
18:26:42,1808,110,33,49,0,1
18:26:43,1809,110,35,49,0,1
18:26:44,1810,110,33,49,0,1
18:26:45,1811,110,35,49,0,1
18:26:46,1812,110,36,49,0,1
18:26:47,1813,110,35,49,0,1
18:26:48,1814,110,35,49,0,1
18:26:49,1815,110,35,49,0,1
18:26:50,1816,70,39,49,0,1
18:26:51,1817,70,36,49,0,1
18:26:52,1818,70,34,49,0,1
18:26:53,1819,70,37,49,0,1
18:26:54,1820,70,37,49,0,1
18:26:55,1821,70,35,49,0,1
18:26:56,1822,70,35,49,0,1
18:26:57,1823,70,36,49,0,1
18:26:58,1824,70,36,49,0,1
18:26:59,1825,70,35,49,0,1
18:27:00,1826,66,35,49,0,1
18:27:01,1827,66,35,49,0,1
18:27:02,1828,66,35,49,0,1
18:27:03,1829,66,35,49,0,1
18:27:04,1830,66,34,49,0,1
18:27:05,1831,66,36,49,0,1
18:27:06,1832,66,41,49,0,1
18:27:07,1833,66,41,49,0,1
18:27:08,1834,66,36,49,0,1
18:27:09,1835,66,34,49,0,1
18:27:10,1836,67,33,49,0,1
18:27:11,1837,67,34,49,0,1
18:27:12,1838,67,34,49,0,1
18:27:13,1839,67,34,49,0,1
18:27:14,1840,67,37,49,0,1
18:27:15,1841,67,34,49,0,1
18:27:16,1842,67,34,49,0,1
18:27:17,1843,67,33,49,0,1
18:27:18,1844,67,31,49,0,1
18:27:19,1845,67,33,49,0,1
18:27:20,1846,66,32,49,0,1
18:27:21,1847,66,31,49,0,1
18:27:22,1848,66,34,49,0,1
18:27:23,1849,66,32,49,0,1
18:27:24,1850,66,31,49,0,1
18:27:25,1851,66,33,49,0,1
18:27:26,1852,66,34,49,0,1
18:27:27,1853,66,33,49,0,1
18:27:28,1854,66,34,49,0,1
18:27:29,1855,66,35,49,0,1
18:27:30,1856,64,32,49,0,1
18:27:31,1857,64,34,49,0,1
18:27:32,1858,64,49,49,0,1
18:27:33,1859,64,40,49,0,1
18:27:34,1860,65,47,49,0,1
18:27:35,1861,65,34,49,0,1
18:27:36,1862,65,34,49,0,1
18:27:37,1863,65,34,49,0,1
18:27:38,1864,65,34,49,0,1
18:27:39,1865,65,37,49,0,1
18:27:40,1866,65,34,49,0,1
18:27:41,1867,65,34,49,0,1
18:27:42,1868,65,35,49,0,1
18:27:43,1869,65,35,49,0,1
18:27:44,1870,65,35,49,0,1
18:27:45,1871,65,35,49,0,1
18:27:46,1872,65,37,49,0,1
18:27:47,1873,65,35,49,0,1
18:27:48,1874,65,36,49,0,1
18:27:49,1875,65,36,49,0,1
18:27:50,1876,73,36,49,0,1
18:27:51,1877,73,35,49,0,1
18:27:52,1878,73,36,49,0,1
18:27:53,1879,73,36,49,0,1
18:27:54,1880,73,36,49,0,1
18:27:55,1881,73,36,49,0,1
18:27:56,1882,73,37,49,0,1
18:27:57,1883,73,35,49,0,1
18:27:58,1884,73,35,49,0,1
18:27:59,1885,73,36,49,0,1
18:28:00,1886,74,35,49,0,1
18:28:01,1887,74,36,49,0,1
18:28:02,1888,74,36,49,0,1
18:28:03,1889,74,36,49,0,1
18:28:04,1890,74,36,49,0,1
18:28:05,1891,74,35,49,0,1
18:28:06,1892,74,35,49,0,1
18:28:07,1893,74,35,49,0,1
18:28:08,1894,74,36,49,0,1
18:28:09,1895,74,35,49,0,1
18:28:10,1896,71,45,49,0,1
18:28:11,1897,71,35,49,0,1
18:28:12,1898,71,48,49,0,1
18:28:13,1899,72,36,49,0,1
18:28:14,1900,73,41,49,0,1
18:28:15,1901,73,50,49,0,1
18:28:16,1902,73,34,49,0,1
18:28:17,1903,73,35,49,0,1
18:28:18,1904,73,42,49,0,1
18:28:19,1905,73,35,49,0,1
18:28:20,1906,73,34,49,0,1
18:28:21,1907,73,34,49,0,1
18:28:22,1908,73,34,49,0,1
18:28:23,1909,73,37,49,0,1
18:28:24,1910,73,34,49,0,1
18:28:25,1911,73,34,49,0,1
18:28:26,1912,73,33,49,0,1
18:28:27,1913,73,34,49,0,1
18:28:28,1914,73,35,49,0,1
18:28:29,1915,73,37,49,0,1
18:28:30,1916,73,33,49,0,1
18:28:31,1917,73,34,49,0,1
18:28:32,1918,73,35,49,0,1
18:28:33,1919,73,34,49,0,1
18:28:34,1920,73,33,49,0,1
18:28:35,1921,73,36,49,0,1
18:28:36,1922,73,34,49,0,1
18:28:37,1923,73,37,49,0,1
18:28:38,1924,73,36,49,0,1
18:28:39,1925,73,34,49,0,1
18:28:40,1926,76,32,49,0,1
18:28:41,1927,76,35,49,0,1
18:28:42,1928,76,43,49,0,1
18:28:43,1929,76,37,49,0,1
18:28:44,1930,76,37,49,0,1
18:28:45,1931,76,39,49,0,1
18:28:46,1932,76,34,49,0,1
18:28:47,1933,76,35,49,0,1
18:28:48,1934,76,35,49,0,1
18:28:49,1935,76,37,49,0,1
18:28:50,1936,77,37,49,0,1
18:28:51,1937,77,35,49,0,1
18:28:52,1938,77,42,49,0,1
18:28:53,1939,77,38,49,0,1
18:28:54,1940,77,38,49,0,1
18:28:55,1941,77,37,49,0,1
18:28:56,1942,77,33,49,0,1
18:28:57,1943,77,36,49,0,1
18:28:58,1944,77,34,49,0,1
18:28:59,1945,77,35,49,0,1
18:29:00,1946,76,37,49,0,1
18:29:01,1947,76,35,49,0,1
18:29:02,1948,76,34,49,0,1
18:29:03,1949,76,35,49,0,1
18:29:04,1950,76,35,49,0,1
18:29:05,1951,76,37,49,0,1
18:29:06,1952,76,34,49,0,1
18:29:07,1953,76,36,49,0,1
18:29:08,1954,76,44,49,0,1
18:29:09,1955,76,38,49,0,1
18:29:10,1956,72,57,49,0,1
18:29:11,1957,72,35,49,0,1
18:29:12,1958,72,34,49,0,1
18:29:13,1959,72,35,49,0,1
18:29:14,1960,72,38,49,0,1
18:29:15,1961,72,36,49,0,1
18:29:16,1962,72,35,49,0,1
18:29:17,1963,72,36,49,0,1
18:29:18,1964,72,35,49,0,1
18:29:19,1965,71,35,49,0,1
18:29:20,1966,71,35,49,0,1
18:29:21,1967,71,36,49,0,1
18:29:22,1968,71,33,49,0,1
18:29:23,1969,71,33,49,0,1
18:29:24,1970,71,36,49,0,1
18:29:25,1971,71,34,49,0,1
18:29:26,1972,71,34,49,0,1
18:29:27,1973,71,36,49,0,1
18:29:28,1974,71,37,49,0,1
18:29:29,1975,71,35,49,0,1
18:29:30,1976,69,36,49,0,1
18:29:31,1977,69,37,49,0,1
18:29:32,1978,69,35,49,0,1
18:29:33,1979,69,36,49,0,1
18:29:34,1980,69,36,49,0,1
18:29:35,1981,69,36,49,0,1
18:29:36,1982,69,35,49,0,1
18:29:37,1983,69,34,49,0,1
18:29:38,1984,69,35,49,0,1
18:29:39,1985,69,33,49,0,1
18:29:40,1986,69,32,49,0,1
18:29:41,1987,69,32,49,0,1
18:29:42,1988,69,36,49,0,1
18:29:43,1989,69,45,49,0,1
18:29:44,1990,69,33,49,0,1
18:29:45,1991,69,34,49,0,1
18:29:46,1992,69,32,49,0,1
18:29:47,1993,69,35,49,0,1
18:29:48,1994,69,35,52,0,1
18:29:49,1995,69,37,52,0,1
18:29:50,1996,69,35,52,0,1
18:29:51,1997,69,35,52,0,1
18:29:52,1998,69,35,52,0,1
18:29:53,1999,69,36,52,0,1
18:29:54,2000,69,35,52,0,1
18:29:55,2001,69,36,52,0,1
18:29:56,2002,69,36,52,0,1
18:29:57,2003,69,36,52,0,1
18:29:58,2004,69,35,52,0,1
18:29:59,2005,69,35,52,0,1
18:30:00,2006,70,37,52,0,1
18:30:01,2007,70,35,52,0,1
18:30:02,2008,70,34,52,0,1
18:30:03,2009,70,34,52,0,1
18:30:04,2010,70,34,52,0,1
18:30:05,2011,70,33,52,0,1
18:30:06,2012,70,34,52,0,1
18:30:07,2013,70,35,52,0,1
18:30:08,2014,70,30,52,0,1
18:30:09,2015,70,31,52,0,1
18:30:10,2016,65,34,52,0,1
18:30:11,2017,65,32,52,0,1
18:30:12,2018,65,32,52,0,1
18:30:13,2019,65,34,52,0,1
18:30:14,2020,65,35,52,0,1
18:30:15,2021,65,35,52,0,1
18:30:16,2022,65,36,52,0,1
18:30:17,2023,65,35,52,0,1
18:30:18,2024,65,38,52,0,1
18:30:19,2025,65,35,52,0,1
18:30:20,2026,61,35,52,0,1
18:30:21,2027,61,37,52,0,1
18:30:22,2028,61,35,52,0,1
18:30:23,2029,61,36,52,0,1
18:30:24,2030,61,36,52,0,1
18:30:25,2031,61,35,52,0,1
18:30:26,2032,61,35,52,0,1
18:30:27,2033,61,33,52,0,1
18:30:28,2034,61,34,52,0,1
18:30:29,2035,61,36,52,0,1
18:30:30,2036,62,33,52,0,1
18:30:31,2037,62,33,52,0,1
18:30:32,2038,62,37,52,0,1
18:30:33,2039,62,37,52,0,1
18:30:34,2040,62,36,52,0,1
18:30:35,2041,62,37,52,0,1
18:30:36,2042,62,37,52,0,1
18:30:37,2043,62,37,52,0,1
18:30:38,2044,62,37,52,0,1
18:30:39,2045,62,44,52,0,1
18:30:40,2046,67,38,52,0,1
18:30:41,2047,67,38,52,0,1
18:30:42,2048,67,37,52,0,1
18:30:43,2049,67,37,52,0,1
18:30:44,2050,67,35,52,0,1
18:30:45,2051,67,35,52,0,1
18:30:46,2052,67,37,52,0,1
18:30:47,2053,67,35,52,0,1
18:30:48,2054,67,36,52,0,1
18:30:49,2055,67,37,52,0,1
18:30:50,2056,69,35,52,0,1
18:30:51,2057,69,36,52,0,1
18:30:52,2058,69,35,52,0,1
18:30:53,2059,69,37,52,0,1
18:30:54,2060,69,35,52,0,1
18:30:55,2061,69,36,52,0,1
18:30:56,2062,69,36,52,0,1
18:30:57,2063,69,38,52,0,1
18:30:58,2064,69,36,52,0,1
18:30:59,2065,69,36,52,0,1
18:31:00,2066,71,37,52,0,1
18:31:01,2067,71,35,52,0,1
18:31:02,2068,71,36,52,0,1
18:31:03,2069,71,37,52,0,1
18:31:04,2070,71,38,52,0,1
18:31:05,2071,71,36,52,0,1
18:31:06,2072,71,36,52,0,1
18:31:07,2073,71,37,52,0,1
18:31:08,2074,71,35,52,0,1
18:31:09,2075,71,35,52,0,1
18:31:10,2076,72,35,52,0,1
18:31:11,2077,72,35,52,0,1
18:31:12,2078,72,35,52,0,1
18:31:13,2079,72,36,52,0,1
18:31:14,2080,72,36,52,0,1
18:31:15,2081,72,36,52,0,1
18:31:16,2082,72,36,52,0,1
18:31:17,2083,72,35,52,0,1
18:31:18,2084,72,35,52,0,1
18:31:19,2085,72,36,52,0,1
18:31:20,2086,75,36,52,0,1
18:31:21,2087,75,34,52,0,1
18:31:22,2088,75,36,52,0,1
18:31:23,2089,75,35,52,0,1
18:31:24,2090,75,36,52,0,1
18:31:25,2091,75,36,52,0,1
18:31:26,2092,75,35,52,0,1
18:31:27,2093,75,35,52,0,1
18:31:28,2094,75,36,52,0,1
18:31:29,2095,75,37,52,0,1
18:31:30,2096,74,36,52,0,1
18:31:31,2097,68,35,52,0,1
18:31:32,2098,68,38,52,0,1
18:31:33,2099,68,36,52,0,1
18:31:34,2100,67,36,52,0,1
18:31:35,2101,67,37,52,0,1
18:31:36,2102,67,36,52,0,1
18:31:37,2103,67,34,52,0,1
18:31:38,2104,67,37,52,0,1
18:31:39,2105,67,42,52,0,1
18:31:40,2106,67,37,52,0,1
18:31:41,2107,67,36,52,0,1
18:31:42,2108,67,36,52,0,1
18:31:43,2109,66,36,52,0,1
18:31:44,2110,66,36,52,0,1
18:31:45,2111,66,35,52,0,1
18:31:46,2112,66,46,52,0,1
18:31:47,2113,66,35,52,0,1
18:31:48,2114,66,38,52,0,1
18:31:49,2115,67,53,52,0,1
18:31:50,2116,68,39,52,0,1
18:31:51,2117,69,39,52,0,1
18:31:52,2118,69,37,52,0,1
18:31:53,2119,69,34,52,0,1
18:31:54,2120,69,35,52,0,1
18:31:55,2121,69,35,52,0,1
18:31:56,2122,69,37,52,0,1
18:31:57,2123,69,34,52,0,1
18:31:58,2124,69,34,52,0,1
18:31:59,2125,69,34,52,0,1
18:32:00,2126,69,36,52,0,1
18:32:01,2127,69,34,52,0,1
18:32:02,2128,69,33,52,0,1
18:32:03,2129,69,32,52,0,1
18:32:04,2130,69,49,52,0,1
18:32:05,2131,69,34,52,0,1
18:32:06,2132,69,34,52,0,1
18:32:07,2133,69,35,52,0,1
18:32:08,2134,69,36,52,0,1
18:32:09,2135,69,35,52,0,1
18:32:10,2136,68,34,52,0,1
18:32:11,2137,68,36,52,0,1
18:32:12,2138,68,40,52,0,1
18:32:13,2139,68,35,52,0,1
18:32:14,2140,68,37,52,0,1
18:32:15,2141,68,37,52,0,1
18:32:16,2142,68,37,52,0,1
18:32:17,2143,68,35,52,0,1
18:32:18,2144,68,36,52,0,1
18:32:19,2145,68,38,52,0,1
18:32:20,2146,62,38,52,0,1
18:32:21,2147,62,36,52,0,1
18:32:22,2148,62,38,52,0,1
18:32:23,2149,62,37,52,0,1
18:32:24,2150,62,37,52,0,1
18:32:25,2151,62,37,52,0,1
18:32:26,2152,62,37,52,0,1
18:32:27,2153,62,37,52,0,1
18:32:28,2154,63,37,52,0,1
18:32:29,2155,63,37,52,0,1
18:32:30,2156,63,36,52,0,1
18:32:31,2157,63,36,52,0,1
18:32:32,2158,63,36,52,0,1
18:32:33,2159,63,37,52,0,1
18:32:34,2160,63,37,52,0,1
18:32:35,2161,63,34,52,0,1
18:32:36,2162,63,36,52,0,1
18:32:37,2163,64,37,52,0,1
18:32:38,2164,64,34,52,0,1
18:32:39,2165,64,37,52,0,1
18:32:40,2166,65,37,52,0,1
18:32:41,2167,65,35,52,0,1
18:32:42,2168,65,34,52,0,1
18:32:43,2169,65,38,52,0,1
18:32:44,2170,65,37,52,0,1
18:32:45,2171,65,36,52,0,1
18:32:46,2172,65,38,52,0,1
18:32:47,2173,65,35,52,0,1
18:32:48,2174,65,35,52,0,1
18:32:49,2175,65,34,52,0,1
18:32:50,2176,65,35,52,0,1
18:32:51,2177,65,34,52,0,1
18:32:52,2178,65,36,52,0,1
18:32:53,2179,65,34,52,0,1
18:32:54,2180,65,35,52,0,1
18:32:55,2181,65,35,52,0,1
18:32:56,2182,65,41,52,0,1
18:32:57,2183,65,42,52,0,1
18:32:58,2184,65,39,52,0,1
18:32:59,2185,65,41,52,0,1
18:33:00,2186,66,36,52,0,1
18:33:01,2187,66,37,52,0,1
18:33:02,2188,66,37,52,0,1
18:33:03,2189,66,51,52,0,1
18:33:04,2190,66,40,52,0,1
18:33:05,2191,66,39,52,0,1
18:33:06,2192,66,37,52,0,1
18:33:07,2193,69,43,52,0,1
18:33:08,2194,69,36,52,0,1
18:33:09,2195,70,40,52,0,1
18:33:10,2196,70,43,52,0,1
18:33:11,2197,70,39,52,0,1
18:33:12,2198,70,35,52,0,1
18:33:13,2199,70,35,52,0,1
18:33:14,2200,70,33,52,0,1
18:33:15,2201,70,33,52,0,1
18:33:16,2202,70,48,52,0,1
18:33:17,2203,70,46,52,0,1
18:33:18,2204,70,45,36,0,1
18:33:19,2205,70,43,36,0,1
18:33:20,2206,70,53,36,0,1
18:33:21,2207,70,48,36,0,1
18:33:22,2208,70,43,36,0,1
18:33:23,2209,70,38,36,0,1
18:33:24,2210,70,39,36,0,1
18:33:25,2211,69,45,36,0,1
18:33:26,2212,69,48,36,0,1
18:33:27,2213,69,42,36,0,1
18:33:28,2214,69,37,36,0,1
18:33:29,2215,69,46,36,0,1
18:33:30,2216,71,49,36,0,1
