HEART RATE DATE/TIME,VALUE,,,,,,,,,
  3:15:00 PM,90,,,,,,,,,
  3:15:03 PM,90,,,,,,,,,
  3:15:06 PM,90,,,,,,,,,
  3:15:09 PM,90,,,,,,,,,
  3:15:10 PM,91,,,,,,,,,
  3:15:13 PM,91,,,,,,,,,
  3:15:16 PM,91,,,,,,,,,
  3:15:19 PM,91,,,,,,,,,
  3:15:20 PM,89,,,,,,,,,
  3:15:23 PM,89,,,,,,,,,
  3:15:26 PM,89,,,,,,,,,
  3:15:29 PM,89,,,,,,,,,
  3:15:30 PM,92,,,,,,,,,
  3:15:33 PM,92,,,,,,,,,
  3:15:36 PM,92,,,,,,,,,
  3:15:39 PM,92,,,,,,,,,
  3:15:40 PM,93,,,,,,,,,
  3:15:43 PM,93,,,,,,,,,
  3:15:46 PM,93,,,,,,,,,
  3:15:50 PM,90,,,,,,,,,
  3:15:53 PM,90,,,,,,,,,
  3:15:56 PM,90,,,,,,,,,
  3:15:59 PM,90,,,,,,,,,
  3:16:02 PM,90,,,,,,,,,
  3:16:05 PM,90,,,,,,,,,
  3:16:08 PM,90,,,,,,,,,
  3:16:10 PM,93,,,,,,,,,
  3:16:13 PM,93,,,,,,,,,
  3:16:15 PM,91,,,,,,,,,
  3:16:16 PM,91,,,,,,,,,
  3:16:19 PM,91,,,,,,,,,
  3:16:22 PM,91,,,,,,,,,
  3:16:25 PM,91,,,,,,,,,
  3:16:28 PM,91,,,,,,,,,
  3:16:29 PM,90,,,,,,,,,
  3:16:32 PM,90,,,,,,,,,
  3:16:35 PM,89,,,,,,,,,
  3:16:38 PM,89,,,,,,,,,
  3:16:41 PM,89,,,,,,,,,
  3:16:42 PM,88,,,,,,,,,
  3:16:45 PM,88,,,,,,,,,
  3:16:50 PM,87,,,,,,,,,
  3:17:05 PM,87,,,,,,,,,
  3:17:15 PM,88,,,,,,,,,
  3:17:30 PM,88,,,,,,,,,
  3:17:45 PM,88,,,,,,,,,
  3:18:00 PM,88,,,,,,,,,
  3:18:15 PM,88,,,,,,,,,
  3:18:30 PM,88,,,,,,,,,
  3:18:45 PM,88,,,,,,,,,
  3:18:50 PM,88,,,,,,,,,
  3:19:05 PM,88,,,,,,,,,
  3:19:10 PM,90,,,,,,,,,
  3:19:15 PM,91,,,,,,,,,
  3:19:25 PM,92,,,,,,,,,
  3:19:35 PM,90,,,,,,,,,
  3:19:40 PM,89,,,,,,,,,
  3:19:50 PM,90,,,,,,,,,
  3:20:00 PM,79,,,,,,,,,
  3:20:05 PM,80,,,,,,,,,
  3:20:20 PM,78,,,,,,,,,
  3:20:25 PM,74,,,,,,,,,
  3:20:30 PM,73,,,,,,,,,
  3:20:40 PM,74,,,,,,,,,
  3:20:55 PM,73,,,,,,,,,
  3:21:10 PM,72,,,,,,,,,
  3:21:15 PM,72,,,,,,,,,
  3:21:30 PM,72,,,,,,,,,
  3:21:46 PM,72,,,,,,,,,
  3:21:49 PM,72,,,,,,,,,
  3:21:52 PM,72,,,,,,,,,
  3:21:55 PM,72,,,,,,,,,
  3:21:58 PM,72,,,,,,,,,
  3:22:01 PM,72,,,,,,,,,
  3:22:04 PM,72,,,,,,,,,
  3:22:07 PM,72,,,,,,,,,
  3:22:10 PM,72,,,,,,,,,
  3:22:12 PM,73,,,,,,,,,
  3:22:13 PM,74,,,,,,,,,
  3:22:16 PM,74,,,,,,,,,
  3:22:19 PM,74,,,,,,,,,
  3:22:20 PM,91,,,,,,,,,
  3:22:23 PM,91,,,,,,,,,
  3:22:24 PM,90,,,,,,,,,
  3:22:27 PM,89,,,,,,,,,
  3:22:30 PM,89,,,,,,,,,
  3:22:33 PM,88,,,,,,,,,
  3:22:36 PM,88,,,,,,,,,
  3:22:39 PM,88,,,,,,,,,
  3:22:40 PM,84,,,,,,,,,
  3:22:43 PM,84,,,,,,,,,
  3:22:46 PM,84,,,,,,,,,
  3:22:49 PM,84,,,,,,,,,
  3:22:50 PM,74,,,,,,,,,
  3:22:53 PM,74,,,,,,,,,
  3:22:56 PM,74,,,,,,,,,
  3:22:59 PM,74,,,,,,,,,
  3:23:00 PM,73,,,,,,,,,
  3:23:03 PM,73,,,,,,,,,
  3:23:06 PM,72,,,,,,,,,
  3:23:09 PM,72,,,,,,,,,
  3:23:12 PM,71,,,,,,,,,
  3:23:14 PM,70,,,,,,,,,
  3:23:17 PM,70,,,,,,,,,
  3:23:20 PM,71,,,,,,,,,
  3:23:23 PM,71,,,,,,,,,
  3:23:26 PM,71,,,,,,,,,
  3:23:29 PM,71,,,,,,,,,
  3:23:30 PM,73,,,,,,,,,
  3:23:33 PM,73,,,,,,,,,
  3:23:36 PM,73,,,,,,,,,
  3:23:39 PM,73,,,,,,,,,
  3:23:42 PM,73,,,,,,,,,
  3:23:45 PM,73,,,,,,,,,
  3:23:48 PM,73,,,,,,,,,
  3:23:50 PM,72,,,,,,,,,
  3:23:53 PM,72,,,,,,,,,
  3:23:56 PM,72,,,,,,,,,
  3:23:59 PM,72,,,,,,,,,
  3:24:02 PM,72,,,,,,,,,
  3:24:03 PM,72,,,,,,,,,
  3:24:06 PM,72,,,,,,,,,
  3:24:09 PM,72,,,,,,,,,
  3:24:12 PM,72,,,,,,,,,
  3:24:15 PM,72,,,,,,,,,
  3:24:18 PM,72,,,,,,,,,
  3:24:20 PM,73,,,,,,,,,
  3:24:23 PM,73,,,,,,,,,
  3:24:26 PM,73,,,,,,,,,
  3:24:29 PM,73,,,,,,,,,
  3:24:30 PM,70,,,,,,,,,
  3:24:33 PM,70,,,,,,,,,
  3:24:36 PM,70,,,,,,,,,
  3:24:39 PM,70,,,,,,,,,
  3:24:40 PM,73,,,,,,,,,
  3:24:43 PM,73,,,,,,,,,
  3:24:46 PM,73,,,,,,,,,
  3:24:48 PM,75,,,,,,,,,
  3:24:51 PM,75,,,,,,,,,
  3:24:53 PM,74,,,,,,,,,
  3:24:56 PM,73,,,,,,,,,
  3:24:59 PM,73,,,,,,,,,
  3:25:02 PM,73,,,,,,,,,
  3:25:05 PM,73,,,,,,,,,
  3:25:08 PM,73,,,,,,,,,
  3:25:11 PM,73,,,,,,,,,
  3:25:14 PM,73,,,,,,,,,
  3:25:20 PM,84,,,,,,,,,
  3:25:23 PM,84,,,,,,,,,
  3:25:26 PM,84,,,,,,,,,
  3:25:29 PM,84,,,,,,,,,
  3:25:30 PM,75,,,,,,,,,
  3:25:33 PM,75,,,,,,,,,
  3:25:36 PM,75,,,,,,,,,
  3:25:39 PM,75,,,,,,,,,
  3:25:40 PM,76,,,,,,,,,
  3:25:43 PM,76,,,,,,,,,
  3:25:44 PM,77,,,,,,,,,
  3:25:45 PM,77,,,,,,,,,
  3:25:48 PM,77,,,,,,,,,
  3:25:49 PM,76,,,,,,,,,
  3:25:52 PM,76,,,,,,,,,
  3:25:55 PM,76,,,,,,,,,
  3:25:58 PM,76,,,,,,,,,
  3:26:00 PM,80,,,,,,,,,
  3:26:03 PM,80,,,,,,,,,
  3:26:06 PM,80,,,,,,,,,
  3:26:09 PM,80,,,,,,,,,
  3:26:10 PM,85,,,,,,,,,
  3:26:13 PM,85,,,,,,,,,
  3:26:16 PM,85,,,,,,,,,
  3:26:19 PM,85,,,,,,,,,
  3:26:20 PM,86,,,,,,,,,
  3:26:21 PM,86,,,,,,,,,
  3:26:24 PM,86,,,,,,,,,
  3:26:26 PM,87,,,,,,,,,
  3:26:29 PM,87,,,,,,,,,
  3:26:31 PM,86,,,,,,,,,
  3:26:34 PM,85,,,,,,,,,
  3:26:37 PM,85,,,,,,,,,
  3:26:40 PM,79,,,,,,,,,
  3:26:43 PM,79,,,,,,,,,
  3:26:46 PM,79,,,,,,,,,
  3:26:49 PM,79,,,,,,,,,
  3:26:52 PM,79,,,,,,,,,
  3:26:55 PM,79,,,,,,,,,
  3:26:58 PM,80,,,,,,,,,
  3:27:00 PM,81,,,,,,,,,
  3:27:02 PM,81,,,,,,,,,
  3:27:05 PM,81,,,,,,,,,
  3:27:08 PM,80,,,,,,,,,
  3:27:11 PM,80,,,,,,,,,
  3:27:14 PM,81,,,,,,,,,
  3:27:16 PM,80,,,,,,,,,
  3:27:18 PM,79,,,,,,,,,
  3:27:19 PM,77,,,,,,,,,
  3:27:20 PM,76,,,,,,,,,
  3:27:23 PM,76,,,,,,,,,
  3:27:26 PM,76,,,,,,,,,
  3:27:27 PM,75,,,,,,,,,
  3:27:28 PM,75,,,,,,,,,
  3:27:30 PM,74,,,,,,,,,
  3:27:33 PM,74,,,,,,,,,
  3:27:36 PM,74,,,,,,,,,
  3:27:39 PM,74,,,,,,,,,
  3:27:40 PM,80,,,,,,,,,
  3:27:43 PM,80,,,,,,,,,
  3:27:46 PM,80,,,,,,,,,
  3:27:49 PM,80,,,,,,,,,
  3:27:50 PM,79,,,,,,,,,
  3:27:53 PM,79,,,,,,,,,
  3:27:56 PM,79,,,,,,,,,
  3:27:59 PM,79,,,,,,,,,
  3:28:00 PM,78,,,,,,,,,
  3:28:03 PM,78,,,,,,,,,
  3:28:06 PM,78,,,,,,,,,
  3:28:09 PM,78,,,,,,,,,
  3:28:10 PM,79,,,,,,,,,
  3:28:13 PM,79,,,,,,,,,
  3:28:16 PM,79,,,,,,,,,
  3:28:19 PM,79,,,,,,,,,
  3:28:20 PM,78,,,,,,,,,
  3:28:23 PM,78,,,,,,,,,
  3:28:26 PM,78,,,,,,,,,
  3:28:28 PM,79,,,,,,,,,
  3:28:31 PM,79,,,,,,,,,
  3:28:34 PM,79,,,,,,,,,
  3:28:38 PM,79,,,,,,,,,
  3:28:41 PM,79,,,,,,,,,
  3:28:44 PM,79,,,,,,,,,
  3:28:47 PM,79,,,,,,,,,
  3:28:50 PM,78,,,,,,,,,
  3:28:53 PM,78,,,,,,,,,
  3:28:56 PM,78,,,,,,,,,
  3:28:59 PM,78,,,,,,,,,
  3:29:00 PM,82,,,,,,,,,
  3:29:03 PM,82,,,,,,,,,
  3:29:06 PM,81,,,,,,,,,
  3:29:09 PM,81,,,,,,,,,
  3:29:10 PM,80,,,,,,,,,
  3:29:13 PM,81,,,,,,,,,
  3:29:16 PM,81,,,,,,,,,
  3:29:19 PM,81,,,,,,,,,
  3:29:20 PM,82,,,,,,,,,
  3:29:23 PM,82,,,,,,,,,
  3:29:26 PM,82,,,,,,,,,
  3:29:29 PM,82,,,,,,,,,
  3:29:30 PM,80,,,,,,,,,
  3:29:33 PM,80,,,,,,,,,
  3:29:36 PM,80,,,,,,,,,
  3:29:39 PM,80,,,,,,,,,
  3:29:42 PM,80,,,,,,,,,
  3:29:45 PM,80,,,,,,,,,
  3:29:48 PM,80,,,,,,,,,
  3:29:50 PM,70,,,,,,,,,
  3:29:53 PM,70,,,,,,,,,
  3:29:56 PM,70,,,,,,,,,
  3:29:59 PM,70,,,,,,,,,
  3:30:00 PM,71,,,,,,,,,
  3:30:03 PM,71,,,,,,,,,
  3:30:06 PM,71,,,,,,,,,
  3:30:09 PM,71,,,,,,,,,
  3:30:12 PM,71,,,,,,,,,
  3:30:15 PM,71,,,,,,,,,
  3:30:18 PM,71,,,,,,,,,
  3:30:21 PM,71,,,,,,,,,
  3:30:24 PM,71,,,,,,,,,
  3:30:27 PM,71,,,,,,,,,
  3:30:30 PM,76,,,,,,,,,
  3:30:33 PM,76,,,,,,,,,
  3:30:36 PM,76,,,,,,,,,
  3:30:39 PM,78,,,,,,,,,
  3:30:42 PM,78,,,,,,,,,
  3:30:45 PM,78,,,,,,,,,
  3:30:48 PM,78,,,,,,,,,
  3:30:51 PM,78,,,,,,,,,
  3:30:54 PM,78,,,,,,,,,
  3:30:56 PM,77,,,,,,,,,
  3:30:59 PM,77,,,,,,,,,
  3:31:00 PM,72,,,,,,,,,
  3:31:03 PM,70,,,,,,,,,
  3:31:04 PM,69,,,,,,,,,
  3:31:07 PM,69,,,,,,,,,
  3:31:10 PM,69,,,,,,,,,
  3:31:13 PM,69,,,,,,,,,
  3:31:16 PM,69,,,,,,,,,
  3:31:19 PM,69,,,,,,,,,
  3:31:20 PM,73,,,,,,,,,
  3:31:23 PM,73,,,,,,,,,
  3:31:26 PM,73,,,,,,,,,
  3:31:29 PM,73,,,,,,,,,
  3:31:30 PM,79,,,,,,,,,
  3:31:33 PM,79,,,,,,,,,
  3:31:36 PM,79,,,,,,,,,
  3:31:39 PM,79,,,,,,,,,
  3:31:40 PM,83,,,,,,,,,
  3:31:43 PM,83,,,,,,,,,
  3:31:46 PM,83,,,,,,,,,
  3:31:49 PM,83,,,,,,,,,
  3:31:50 PM,90,,,,,,,,,
  3:31:53 PM,90,,,,,,,,,
  3:31:56 PM,90,,,,,,,,,
  3:31:59 PM,90,,,,,,,,,
  3:32:00 PM,83,,,,,,,,,
  3:32:03 PM,83,,,,,,,,,
  3:32:06 PM,83,,,,,,,,,
  3:32:09 PM,83,,,,,,,,,
  3:32:12 PM,83,,,,,,,,,
  3:32:14 PM,81,,,,,,,,,
  3:32:15 PM,81,,,,,,,,,
  3:32:18 PM,81,,,,,,,,,
  3:32:21 PM,81,,,,,,,,,
  3:32:24 PM,81,,,,,,,,,
  3:32:27 PM,81,,,,,,,,,
  3:32:30 PM,84,,,,,,,,,
  3:32:33 PM,84,,,,,,,,,
  3:32:36 PM,84,,,,,,,,,
  3:32:39 PM,84,,,,,,,,,
  3:32:40 PM,75,,,,,,,,,
  3:32:43 PM,75,,,,,,,,,
  3:32:46 PM,75,,,,,,,,,
  3:32:47 PM,72,,,,,,,,,
  3:32:49 PM,71,,,,,,,,,
  3:32:52 PM,72,,,,,,,,,
  3:32:54 PM,73,,,,,,,,,
  3:32:56 PM,74,,,,,,,,,
  3:32:59 PM,74,,,,,,,,,
  3:33:00 PM,75,,,,,,,,,
  3:33:03 PM,75,,,,,,,,,
  3:33:06 PM,75,,,,,,,,,
  3:33:09 PM,75,,,,,,,,,
  3:33:12 PM,75,,,,,,,,,
  3:33:15 PM,75,,,,,,,,,
  3:33:18 PM,75,,,,,,,,,
  3:33:20 PM,73,,,,,,,,,
  3:33:23 PM,73,,,,,,,,,
  3:33:26 PM,73,,,,,,,,,
  3:33:29 PM,73,,,,,,,,,
  3:33:32 PM,73,,,,,,,,,
  3:33:35 PM,73,,,,,,,,,
  3:33:38 PM,73,,,,,,,,,
  3:33:40 PM,75,,,,,,,,,
  3:33:43 PM,75,,,,,,,,,
  3:33:46 PM,75,,,,,,,,,
  3:33:49 PM,75,,,,,,,,,
  3:33:50 PM,73,,,,,,,,,
  3:33:53 PM,73,,,,,,,,,
  3:33:56 PM,73,,,,,,,,,
  3:33:59 PM,73,,,,,,,,,
  3:34:00 PM,76,,,,,,,,,
  3:34:03 PM,76,,,,,,,,,
  3:34:06 PM,76,,,,,,,,,
  3:34:09 PM,76,,,25.11357274,77.24092409,,16.68140988,66.79268293,1905,2314
  3:34:10 PM,79,,,14.02875778,77.27306273,,7.563578723,65.30123457,2315,2719
  3:34:13 PM,79,,,,,,,,,
  3:34:16 PM,79,,,,,,,,,
  3:34:19 PM,79,,,,,,,,,
  3:34:20 PM,83,,,,,,,,,
  3:34:23 PM,83,,,,,,,,,
  3:34:26 PM,83,,,,,,,,,
  3:34:29 PM,83,,,,,,,,,
  3:34:30 PM,80,,,,,,,,,
  3:34:32 PM,80,,,,,,,,,
  3:34:35 PM,80,,,,,,,,,
  3:34:38 PM,80,,,,,,,,,
  3:34:41 PM,80,,,,,,,,,
  3:34:44 PM,80,,,,,,,,,
  3:34:47 PM,80,,,,,,,,,
  3:34:50 PM,80,,,,,,,,,
  3:34:53 PM,80,,,,,,,,,
  3:34:56 PM,80,,,,,,,,,
  3:34:59 PM,80,,,,,,,,,
  3:35:02 PM,80,,,,,,,,,
  3:35:05 PM,80,,,,,,,,,
  3:35:07 PM,79,,,,,,,,,
  3:35:08 PM,79,,,,,,,,,
  3:35:11 PM,79,,,,,,,,,
  3:35:14 PM,79,,,,,,,,,
  3:35:17 PM,79,,,,,,,,,
  3:35:20 PM,79,,,,,,,,,
  3:35:23 PM,79,,,,,,,,,
  3:35:26 PM,79,,,,,,,,,
  3:35:29 PM,79,,,,,,,,,
  3:35:30 PM,78,,,,,,,,,
  3:35:33 PM,78,,,,,,,,,
  3:35:36 PM,78,,,,,,,,,
  3:35:39 PM,78,,,,,,,,,
  3:35:40 PM,77,,,,,,,,,
  3:35:50 PM,80,,,,,,,,,
  3:35:53 PM,80,,,,,,,,,
  3:35:56 PM,80,,,,,,,,,
  3:35:59 PM,80,,,,,,,,,
  3:36:02 PM,80,,,,,,,,,
  3:36:05 PM,80,,,,,,,,,
  3:36:08 PM,80,,,,,,,,,
  3:36:09 PM,79,,,,,,,,,
  3:36:10 PM,79,,,,,,,,,
  3:36:13 PM,79,,,,,,,,,
  3:36:16 PM,79,,,,,,,,,
  3:36:19 PM,79,,,,,,,,,
  3:36:22 PM,79,,,,,,,,,
  3:36:25 PM,79,,,,,,,,,
  3:36:28 PM,79,,,,,,,,,
  3:36:30 PM,79,,,,,,,,,
  3:36:33 PM,79,,,,,,,,,
  3:36:34 PM,77,,,,,,,,,
  3:36:36 PM,77,,,,,,,,,
  3:36:38 PM,77,,,,,,,,,
  3:36:39 PM,78,,,,,,,,,
  3:36:40 PM,79,,,,,,,,,
  3:36:41 PM,79,,,,,,,,,
  3:36:43 PM,80,,,,,,,,,
  3:36:46 PM,80,,,,,,,,,
  3:36:49 PM,80,,,,,,,,,
  3:36:50 PM,81,,,,,,,,,
  3:37:00 PM,78,,,,,,,,,
  3:37:03 PM,78,,,,,,,,,
  3:37:06 PM,78,,,,,,,,,
  3:37:09 PM,78,,,,,,,,,
  3:37:10 PM,76,,,,,,,,,
  3:37:13 PM,76,,,,,,,,,
  3:37:16 PM,76,,,,,,,,,
  3:37:18 PM,78,,,,,,,,,
  3:37:19 PM,79,,,,,,,,,
  3:37:22 PM,79,,,,,,,,,
  3:37:25 PM,79,,,,,,,,,
  3:37:27 PM,80,,,,,,,,,
  3:37:30 PM,81,,,,,,,,,
  3:37:32 PM,80,,,,,,,,,
  3:37:34 PM,79,,,,,,,,,
  3:37:37 PM,80,,,,,,,,,
  3:37:39 PM,81,,,,,,,,,
  3:37:40 PM,82,,,,,,,,,
  3:37:43 PM,82,,,,,,,,,
  3:37:46 PM,82,,,,,,,,,
  3:37:49 PM,82,,,,,,,,,
  3:37:50 PM,80,,,,,,,,,
  3:37:53 PM,80,,,,,,,,,
  3:37:56 PM,80,,,,,,,,,
  3:37:59 PM,80,,,,,,,,,
  3:38:00 PM,75,,,,,,,,,
  3:38:03 PM,75,,,,,,,,,
  3:38:10 PM,77,,,,,,,,,
  3:38:13 PM,77,,,,,,,,,
  3:38:16 PM,77,,,,,,,,,
  3:38:19 PM,77,,,,,,,,,
  3:38:20 PM,76,,,,,,,,,
  3:38:23 PM,76,,,,,,,,,
  3:38:26 PM,76,,,,,,,,,
  3:38:29 PM,76,,,,,,,,,
  3:38:30 PM,75,,,,,,,,,
  3:38:33 PM,75,,,,,,,,,
  3:38:36 PM,75,,,,,,,,,
  3:38:39 PM,75,,,,,,,,,
  3:38:40 PM,72,,,,,,,,,
  3:38:43 PM,72,,,,,,,,,
  3:38:46 PM,72,,,,,,,,,
  3:38:49 PM,72,,,,,,,,,
  3:38:50 PM,76,,,,,,,,,
  3:38:53 PM,76,,,,,,,,,
  3:38:56 PM,76,,,,,,,,,
  3:38:59 PM,76,,,,,,,,,
  3:39:00 PM,79,,,,,,,,,
  3:39:03 PM,79,,,,,,,,,
  3:39:06 PM,79,,,,,,,,,
  3:39:09 PM,79,,,,,,,,,
  3:39:10 PM,79,,,,,,,,,
  3:39:13 PM,79,,,,,,,,,
  3:39:16 PM,79,,,,,,,,,
  3:39:20 PM,74,,,,,,,,,
  3:39:23 PM,74,,,,,,,,,
  3:39:26 PM,74,,,,,,,,,
  3:39:29 PM,74,,,,,,,,,
  3:39:30 PM,73,,,,,,,,,
  3:39:33 PM,73,,,,,,,,,
  3:39:36 PM,73,,,,,,,,,
  3:39:39 PM,73,,,,,,,,,
  3:39:40 PM,74,,,,,,,,,
  3:39:43 PM,74,,,,,,,,,
  3:39:46 PM,74,,,,,,,,,
  3:39:49 PM,74,,,,,,,,,
  3:39:52 PM,74,,,,,,,,,
  3:39:55 PM,74,,,,,,,,,
  3:39:58 PM,74,,,,,,,,,
  3:40:00 PM,75,,,,,,,,,
  3:40:03 PM,75,,,,,,,,,
  3:40:06 PM,75,,,,,,,,,
  3:40:09 PM,75,,,,,,,,,
  3:40:10 PM,76,,,,,,,,,
  3:40:13 PM,76,,,,,,,,,
  3:40:16 PM,76,,,,,,,,,
  3:40:19 PM,76,,,,,,,,,
  3:40:22 PM,76,,,,,,,,,
  3:40:25 PM,76,,,,,,,,,
  3:40:28 PM,76,,,,,,,,,
  3:40:31 PM,76,,,,,,,,,
  3:40:40 PM,76,,,,,,,,,
  3:40:43 PM,76,,,,,,,,,
  3:40:46 PM,76,,,,,,,,,
  3:40:49 PM,76,,,,,,,,,
  3:40:52 PM,76,,,,,,,,,
  3:40:55 PM,76,,,,,,,,,
  3:40:58 PM,76,,,,,,,,,
  3:41:00 PM,75,,,,,,,,,
  3:41:03 PM,75,,,,,,,,,
  3:41:06 PM,75,,,,,,,,,
  3:41:09 PM,75,,,,,,,,,
  3:41:10 PM,79,,,,,,,,,
  3:41:13 PM,79,,,,,,,,,
  3:41:16 PM,79,,,,,,,,,
  3:41:19 PM,79,,,,,,,,,
  3:41:20 PM,78,,,,,,,,,
  3:41:23 PM,78,,,,,,,,,
  3:41:26 PM,78,,,,,,,,,
  3:41:28 PM,78,,,,,,,,,
  3:41:31 PM,79,,,,,,,,,
  3:41:34 PM,79,,,,,,,,,
  3:41:37 PM,79,,,,,,,,,
  3:41:40 PM,79,,,,,,,,,
  3:41:43 PM,81,,,,,,,,,
  3:41:46 PM,81,,,,,,,,,
  3:41:48 PM,82,,,,,,,,,
  3:41:51 PM,81,,,,,,,,,
  3:41:52 PM,81,,,,,,,,,
  3:41:55 PM,81,,,,,,,,,
  3:41:58 PM,81,,,,,,,,,
  3:42:00 PM,76,,,,,,,,,
  3:42:03 PM,76,,,,,,,,,
  3:42:06 PM,76,,,,,,,,,
  3:42:09 PM,76,,,,,,,,,
  3:42:10 PM,74,,,,,,,,,
  3:42:13 PM,74,,,,,,,,,
  3:42:16 PM,74,,,,,,,,,
  3:42:19 PM,74,,,,,,,,,
  3:42:20 PM,72,,,,,,,,,
  3:42:23 PM,72,,,,,,,,,
  3:42:26 PM,72,,,,,,,,,
  3:42:29 PM,72,,,,,,,,,
  3:42:30 PM,68,,,,,,,,,
  3:42:33 PM,68,,,,,,,,,
  3:42:36 PM,68,,,,,,,,,
  3:42:39 PM,68,,,,,,,,,
  3:42:40 PM,71,,,,,,,,,
  3:42:43 PM,71,,,,,,,,,
  3:42:46 PM,71,,,,,,,,,
  3:42:49 PM,71,,,,,,,,,
  3:42:50 PM,73,,,,,,,,,
  3:42:53 PM,73,,,,,,,,,
  3:42:56 PM,73,,,,,,,,,
  3:42:59 PM,73,,,,,,,,,
  3:43:00 PM,74,,,,,,,,,
  3:43:03 PM,74,,,,,,,,,
  3:43:06 PM,74,,,,,,,,,
  3:43:09 PM,74,,,,,,,,,
  3:43:10 PM,75,,,,,,,,,
  3:43:13 PM,75,,,,,,,,,
  3:43:16 PM,75,,,,,,,,,
  3:43:19 PM,75,,,,,,,,,
  3:43:20 PM,74,,,,,,,,,
  3:43:23 PM,74,,,,,,,,,
  3:43:26 PM,74,,,,,,,,,
  3:43:29 PM,74,,,,,,,,,
  3:43:30 PM,72,,,,,,,,,
  3:43:33 PM,72,,,,,,,,,
  3:43:36 PM,72,,,,,,,,,
  3:43:39 PM,72,,,,,,,,,
  3:43:40 PM,73,,,,,,,,,
  3:43:43 PM,73,,,,,,,,,
  3:43:46 PM,73,,,,,,,,,
  3:43:49 PM,73,,,,,,,,,
  3:43:52 PM,73,,,,,,,,,
  3:43:55 PM,73,,,,,,,,,
  3:43:58 PM,73,,,,,,,,,
  3:44:00 PM,71,,,,,,,,,
  3:44:03 PM,71,,,,,,,,,
  3:44:06 PM,71,,,,,,,,,
  3:44:09 PM,71,,,,,,,,,
  3:44:10 PM,73,,,,,,,,,
  3:44:13 PM,73,,,,,,,,,
  3:44:16 PM,73,,,,,,,,,
  3:44:19 PM,73,,,,,,,,,
  3:44:20 PM,77,,,,,,,,,
  3:44:23 PM,77,,,,,,,,,
  3:44:26 PM,77,,,,,,,,,
  3:44:29 PM,77,,,,,,,,,
  3:44:30 PM,78,,,,,,,,,
  3:44:33 PM,78,,,,,,,,,
  3:44:36 PM,78,,,,,,,,,
  3:44:39 PM,78,,,,,,,,,
  3:44:40 PM,76,,,,,,,,,
  3:44:43 PM,74,,,,,,,,,
  3:44:46 PM,74,,,,,,,,,
  3:44:49 PM,74,,,,,,,,,
  3:44:50 PM,73,,,,,,,,,
  3:44:51 PM,74,,,,,,,,,
  3:44:54 PM,74,,,,,,,,,
  3:44:55 PM,75,,,,,,,,,
  3:44:57 PM,79,,,,,,,,,
  3:44:59 PM,80,,,,,,,,,
  3:45:00 PM,82,,,,,,,,,
  3:45:01 PM,83,,,,,,,,,
  3:45:02 PM,83,,,,,,,,,
  3:45:05 PM,84,,,,,,,,,
  3:45:08 PM,83,,,,,,,,,
  3:45:10 PM,81,,,,,,,,,
  3:45:13 PM,81,,,,,,,,,
  3:45:16 PM,81,,,,,,,,,
  3:45:19 PM,81,,,,,,,,,
  3:45:20 PM,78,,,,,,,,,
  3:45:23 PM,78,,,,,,,,,
  3:45:26 PM,78,,,,,,,,,
  3:45:29 PM,78,,,,,,,,,
  3:45:30 PM,78,,,,,,,,,
  3:45:33 PM,78,,,,,,,,,
