HEART RATE DATE/TIME,VALUE,,,,,,,,,
  3:45:36 PM,78,,,,,,,,,
  3:45:39 PM,78,,,,,,,,,
  3:45:40 PM,86,,,,,,,,,
  3:45:43 PM,86,,,,,,,,,
  3:45:45 PM,81,,,,,,,,,
  3:45:48 PM,81,,,,,,,,,
  3:45:51 PM,81,,,,,,,,,
  3:45:54 PM,80,,,,,,,,,
  3:45:56 PM,79,,,,,,,,,
  3:45:59 PM,78,,,,,,,,,
  3:46:05 PM,80,,,,,,,,,
  3:46:10 PM,83,,,,,,,,,
  3:46:15 PM,85,,,,,,,,,
  3:46:20 PM,86,,,,,,,,,
  3:46:35 PM,86,,,,,,,,,
  3:46:50 PM,86,,,,,,,,,
  3:46:55 PM,87,,,,,,,,,
  3:47:10 PM,87,,,,,,,,,
  3:47:20 PM,87,,,,,,,,,
  3:47:30 PM,86,,,,,,,,,
  3:47:45 PM,86,,,,,,,,,
  3:47:50 PM,85,,,,,,,,,
  3:47:55 PM,85,,,,,,,,,
  3:48:10 PM,84,,,,,,,,,
  3:48:15 PM,81,,,,,,,,,
  3:48:30 PM,81,,,,,,,,,
  3:48:35 PM,82,,,,,,,,,
  3:48:45 PM,84,,,,,,,,,
  3:48:50 PM,82,,,,,,,,,
  3:49:05 PM,82,,,,,,,,,
  3:49:10 PM,73,,,,,,,,,
  3:49:25 PM,73,,,,,,,,,
  3:49:30 PM,74,,,,,,,,,
  3:49:35 PM,76,,,,,,,,,
  3:49:40 PM,75,,,,,,,,,
  3:49:45 PM,74,,,,,,,,,
  3:49:50 PM,73,,,,,,,,,
  3:49:55 PM,69,,,,,,,,,
  3:50:00 PM,68,,,,,,,,,
  3:50:10 PM,66,,,,,,,,,
  3:50:20 PM,67,,,,,,,,,
  3:50:21 PM,66,,,,,,,,,
  3:50:24 PM,65,,,,,,,,,
  3:50:27 PM,64,,,,,,,,,
  3:50:30 PM,64,,,,,,,,,
  3:50:33 PM,65,,,,,,,,,
  3:50:36 PM,65,,,,,,,,,
  3:50:39 PM,65,,,,,,,,,
  3:50:42 PM,65,,,,,,,,,
  3:50:43 PM,67,,,,,,,,,
  3:50:44 PM,69,,,,,,,,,
  3:50:46 PM,71,,,,,,,,,
  3:50:47 PM,72,,,,,,,,,
  3:50:48 PM,71,,,,,,,,,
  3:50:51 PM,72,,,,,,,,,
  3:50:54 PM,72,,,,,,,,,
  3:50:57 PM,72,,,,,,,,,
  3:51:00 PM,72,,,,,,,,,
  3:51:03 PM,72,,,,,,,,,
  3:51:05 PM,71,,,,,,,,,
  3:51:08 PM,71,,,,,,,,,
  3:51:11 PM,71,,,,,,,,,
  3:51:14 PM,71,,,,,,,,,
  3:51:17 PM,70,,,,,,,,,
  3:51:20 PM,69,,,,,,,,,
  3:51:23 PM,68,,,,,,,,,
  3:51:24 PM,68,,,,,,,,,
  3:51:25 PM,68,,,,,,,,,
  3:51:28 PM,68,,,,,,,,,
  3:51:31 PM,68,,,,,,,,,
  3:51:34 PM,68,,,,,,,,,
  3:51:37 PM,68,,,,,,,,,
  3:51:38 PM,69,,,,,,,,,
  3:51:40 PM,72,,,,,,,,,
  3:51:41 PM,73,,,,,,,,,
  3:51:42 PM,74,,,,,,,,,
  3:51:44 PM,74,,,,,,,,,
  3:51:45 PM,73,,,,,,,,,
  3:51:48 PM,73,,,,,,,,,
  3:51:49 PM,72,,,,,,,,,
  3:51:50 PM,69,,,,,,,,,
  3:51:53 PM,69,,,,,,,,,
  3:51:56 PM,69,,,,,,,,,
  3:51:57 PM,65,,,,,,,,,
  3:51:58 PM,65,,,,,,,,,
  3:52:01 PM,65,,,,,,,,,
  3:52:04 PM,65,,,,,,,,,
  3:52:07 PM,65,,,,,,,,,
  3:52:09 PM,66,,,,,,,,,
  3:52:11 PM,65,,,,,,,,,
  3:52:14 PM,65,,,,,,,,,
  3:52:16 PM,66,,,,,,,,,
  3:52:18 PM,67,,,,,,,,,
  3:52:21 PM,67,,,,,,,,,
  3:52:30 PM,66,,,,,,,,,
  3:52:33 PM,66,,,,,,,,,
  3:52:36 PM,66,,,,,,,,,
  3:52:39 PM,66,,,,,,,,,
  3:52:42 PM,66,,,,,,,,,
  3:52:45 PM,65,,,,,,,,,
  3:52:48 PM,65,,,,,,,,,
  3:52:50 PM,64,,,,,,,,,
  3:52:53 PM,64,,,,,,,,,
  3:52:56 PM,64,,,,,,,,,
  3:52:59 PM,64,,,,,,,,,
  3:53:00 PM,65,,,,,,,,,
  3:53:03 PM,65,,,,,,,,,
  3:53:06 PM,65,,,,,,,,,
  3:53:09 PM,65,,,,,,,,,
  3:53:10 PM,66,,,,,,,,,
  3:53:13 PM,66,,,,,,,,,
  3:53:16 PM,66,,,,,,,,,
  3:53:19 PM,66,,,,,,,,,
  3:53:22 PM,66,,,,,,,,,
  3:53:25 PM,66,,,,,,,,,
  3:53:28 PM,66,,,,,,,,,
  3:53:30 PM,65,,,,,,,,,
  3:53:32 PM,65,,,,,,,,,
  3:53:35 PM,65,,,,,,,,,
  3:53:38 PM,65,,,,,,,,,
  3:53:41 PM,65,,,,,,,,,
  3:53:43 PM,66,,,,,,,,,
  3:53:46 PM,66,,,,,,,,,
  3:53:49 PM,66,,,,,,,,,
  3:53:50 PM,65,,,,,,,,,
  3:53:53 PM,65,,,,,,,,,
  3:53:56 PM,65,,,,,,,,,
  3:53:58 PM,64,,,,,,,,,
  3:54:00 PM,65,,,,,,,,,
  3:54:01 PM,70,,,,,,,,,
  3:54:02 PM,71,,,,,,,,,
  3:54:04 PM,72,,,,,,,,,
  3:54:07 PM,72,,,,,,,,,
  3:54:10 PM,71,,,,,,,,,
  3:54:13 PM,71,,,,,,,,,
  3:54:14 PM,71,,,,,,,,,
  3:54:15 PM,71,,,,,,,,,
  3:54:18 PM,71,,,,,,,,,
  3:54:21 PM,72,,,,,,,,,
  3:54:24 PM,72,,,,,,,,,
  3:54:26 PM,71,,,,,,,,,
  3:54:29 PM,71,,,,,,,,,
  3:54:30 PM,72,,,,,,,,,
  3:54:33 PM,72,,,,,,,,,
  3:54:35 PM,71,,,,,,,,,
  3:54:38 PM,70,,,,,,,,,
  3:54:41 PM,70,,,,,,,,,
  3:54:44 PM,70,,,,,,,,,
  3:54:45 PM,70,,,,,,,,,
  3:54:48 PM,70,,,,,,,,,
  3:54:51 PM,70,,,,,,,,,
  3:54:54 PM,70,,,,,,,,,
  3:54:57 PM,70,,,,,,,,,
  3:55:00 PM,73,,,,,,,,,
  3:55:03 PM,73,,,,,,,,,
  3:55:06 PM,73,,,,,,,,,
  3:55:09 PM,73,,,,,,,,,
  3:55:10 PM,74,,,,,,,,,
  3:55:13 PM,74,,,,,,,,,
  3:55:16 PM,74,,,,,,,,,
  3:55:19 PM,74,,,,,,,,,
  3:55:20 PM,70,,,,,,,,,
  3:55:23 PM,70,,,,,,,,,
  3:55:26 PM,70,,,,,,,,,
  3:55:29 PM,70,,,,,,,,,
  3:55:32 PM,70,,,,,,,,,
  3:55:35 PM,70,,,,,,,,,
  3:55:38 PM,70,,,,,,,,,
  3:55:40 PM,71,,,,,,,,,
  3:55:43 PM,71,,,,,,,,,
  3:55:46 PM,71,,,,,,,,,
  3:55:49 PM,71,,,,,,,,,
  3:55:52 PM,71,,,,,,,,,
  3:55:55 PM,71,,,,,,,,,
  3:55:58 PM,71,,,,,,,,,
  3:55:59 PM,70,,,,,,,,,
  3:56:02 PM,70,,,,,,,,,
  3:56:05 PM,71,,,,,,,,,
  3:56:08 PM,71,,,,,,,,,
  3:56:10 PM,70,,,,,,,,,
  3:56:13 PM,70,,,,,,,,,
  3:56:16 PM,70,,,,,,,,,
  3:56:19 PM,70,,,,,,,,,
  3:56:20 PM,67,,,,,,,,,
  3:56:23 PM,67,,,,,,,,,
  3:56:26 PM,67,,,,,,,,,
  3:56:29 PM,67,,,,,,,,,
  3:56:30 PM,66,,,,,,,,,
  3:56:32 PM,66,,,,,,,,,
  3:56:35 PM,66,,,,,,,,,
  3:56:38 PM,66,,,,,,,,,
  3:56:41 PM,66,,,,,,,,,
  3:56:44 PM,66,,,,,,,,,
  3:56:47 PM,66,,,,,,,,,
  3:56:48 PM,67,,,,,,,,,
  3:56:51 PM,66,,,,,,,,,
  3:56:54 PM,67,,,,,,,,,
  3:56:57 PM,67,,,,,,,,,
  3:57:00 PM,70,,,,,,,,,
  3:57:03 PM,70,,,,,,,,,
  3:57:06 PM,70,,,,,,,,,
  3:57:08 PM,69,,,,,,,,,
  3:57:09 PM,69,,,,,,,,,
  3:57:11 PM,68,,,,,,,,,
  3:57:14 PM,68,,,,,,,,,
  3:57:17 PM,68,,,,,,,,,
  3:57:20 PM,69,,,,,,,,,
  3:57:23 PM,69,,,,,,,,,
  3:57:26 PM,69,,,,,,,,,
  3:57:29 PM,69,,,,,,,,,
  3:57:32 PM,69,,,,,,,,,
  3:57:35 PM,69,,,,,,,,,
  3:57:38 PM,69,,,,,,,,,
  3:57:41 PM,69,,,,,,,,,
  3:57:44 PM,69,,,,,,,,,
  3:57:47 PM,69,,,,,,,,,
  3:57:48 PM,69,,,,,,,,,
  3:57:51 PM,69,,,,,,,,,
  3:57:54 PM,69,,,,,,,,,
  3:57:57 PM,69,,,,,,,,,
  3:58:00 PM,72,,,,,,,,,
  3:58:03 PM,72,,,,,,,,,
  3:58:06 PM,72,,,,,,,,,
  3:58:09 PM,72,,,,,,,,,
  3:58:10 PM,70,,,,,,,,,
  3:58:11 PM,70,,,,,,,,,
  3:58:14 PM,70,,,,,,,,,
  3:58:17 PM,70,,,,,,,,,
  3:58:20 PM,69,,,,,,,,,
  3:58:30 PM,68,,,,,,,,,
  3:58:33 PM,68,,,,,,,,,
  3:58:36 PM,68,,,,,,,,,
  3:58:39 PM,68,,,,,,,,,
  3:58:42 PM,68,,,,,,,,,
  3:58:45 PM,68,,,,,,,,,
  3:58:47 PM,67,,,,,,,,,
  3:58:50 PM,67,,,,,,,,,
  3:58:51 PM,68,,,,,,,,,
  3:58:54 PM,69,,,,,,,,,
  3:58:56 PM,70,,,,,,,,,
  3:58:58 PM,71,,,,,,,,,
  3:59:00 PM,72,,,,,,,,,
  3:59:02 PM,73,,,,,,,,,
  3:59:03 PM,74,,,,,,,,,
  3:59:06 PM,74,,,,,,,,,
  3:59:08 PM,74,,,,,,,,,
  3:59:11 PM,74,,,,,,,,,
  3:59:14 PM,74,,,,,,,,,
  3:59:17 PM,74,,,,,,,,,
  3:59:18 PM,73,,,,,,,,,
  3:59:21 PM,73,,,,,,,,,
  3:59:24 PM,73,,,,,,,,,
  3:59:27 PM,73,,,,,,,,,
  3:59:30 PM,73,,,,,,,,,
  3:59:33 PM,73,,,,,,,,,
  3:59:36 PM,73,,,,,,,,,
  3:59:37 PM,73,,,,,,,,,
  3:59:38 PM,72,,,,,,,,,
  3:59:41 PM,72,,,,,,,,,
  3:59:43 PM,73,,,,,,,,,
  3:59:44 PM,74,,,,,,,,,
  3:59:45 PM,75,,,,,,,,,
  3:59:48 PM,75,,,,,,,,,
  3:59:51 PM,75,,,,,,,,,
  3:59:54 PM,75,,,,,,,,,
  3:59:57 PM,75,,,,,,,,,
  4:00:00 PM,75,,,,,,,,,
  4:00:03 PM,75,,,,,,,,,
  4:00:06 PM,75,,,,,,,,,
  4:00:09 PM,75,,,,,,,,,
  4:00:12 PM,74,,,,,,,,,
  4:00:15 PM,74,,,,,,,,,
  4:00:18 PM,74,,,,,,,,,
  4:00:21 PM,73,,,,,,,,,
  4:00:22 PM,73,,,,,,,,,
  4:00:25 PM,72,,,,,,,,,
  4:00:28 PM,73,,,,,,,,,
  4:00:30 PM,72,,,,,,,,,
  4:00:31 PM,71,,,,,,,,,
  4:00:34 PM,70,,,,,,,,,
  4:00:37 PM,70,,,,,,,,,
  4:00:40 PM,70,,,,,,,,,
  4:00:42 PM,69,,,,,,,,,
  4:00:43 PM,68,,,,,,,,,
  4:00:45 PM,67,,,,,,,,,
  4:00:46 PM,66,,,,,,,,,
  4:00:48 PM,66,,,,,,,,,
  4:00:51 PM,66,,,,,,,,,
  4:00:54 PM,66,,,,,,,,,
  4:00:57 PM,66,,,,,,,,,
  4:01:00 PM,66,,,,,,,,,
  4:01:03 PM,66,,,,,,,,,
  4:01:06 PM,66,,,,,,,,,
  4:01:07 PM,65,,,,,,,,,
  4:01:10 PM,65,,,,,,,,,
  4:01:13 PM,65,,,,,,,,,
  4:01:14 PM,66,,,,,,,,,
  4:01:16 PM,67,,,,,,,,,
  4:01:19 PM,67,,,,,,,,,
  4:01:22 PM,66,,,,,,,,,
  4:01:25 PM,66,,,,,,,,,
  4:01:28 PM,66,,,,,,,,,
  4:01:30 PM,66,,,,,,,,,
  4:01:33 PM,66,,,,,,,,,
  4:01:36 PM,66,,,,,,,,,
  4:01:39 PM,66,,,,,,,,,
  4:01:42 PM,66,,,,,,,,,
  4:01:45 PM,66,,,,,,,,,
  4:01:48 PM,66,,,,,,,,,
  4:01:51 PM,66,,,,,,,,,
  4:02:00 PM,60,,,,,,,,,
  4:02:03 PM,60,,,,,,,,,
  4:02:06 PM,60,,,,,,,,,
  4:02:09 PM,60,,,,,,,,,
  4:02:10 PM,59,,,,,,,,,
  4:02:13 PM,59,,,,,,,,,
  4:02:16 PM,59,,,,,,,,,
  4:02:19 PM,59,,,,,,,,,
  4:02:20 PM,60,,,,,,,,,
  4:02:23 PM,60,,,,,,,,,
  4:02:26 PM,60,,,,,,,,,
  4:02:29 PM,60,,,,,,,,,
  4:02:30 PM,61,,,,,,,,,
  4:02:33 PM,61,,,,,,,,,
  4:02:36 PM,61,,,,,,,,,
  4:02:39 PM,61,,,,,,,,,
  4:02:42 PM,61,,,,,,,,,
  4:02:45 PM,61,,,,,,,,,
  4:02:48 PM,61,,,,,,,,,
  4:02:50 PM,60,,,,,,,,,
  4:02:53 PM,60,,,,,,,,,
  4:02:56 PM,60,,,,,,,,,
  4:02:59 PM,60,,,,,,,,,
  4:03:00 PM,61,,,,,,,,,
  4:03:01 PM,61,,,,,,,,,
  4:03:03 PM,60,,,,,,,,,
  4:03:04 PM,60,,,,,,,,,
  4:03:05 PM,61,,,,,,,,,
  4:03:08 PM,61,,,,,,,,,
  4:03:11 PM,61,,,,,,,,,
  4:03:14 PM,61,,,,,,,,,
  4:03:17 PM,61,,,,,,,,,
  4:03:20 PM,61,,,,,,,,,
  4:03:23 PM,61,,,,,,,,,
  4:03:25 PM,63,,,,,,,,,
  4:03:28 PM,63,,,,,,,,,
  4:03:31 PM,63,,,,,,,,,
  4:03:34 PM,63,,,,,,,,,
  4:03:37 PM,63,,,,,,,,,
  4:03:40 PM,62,,,,,,,,,
  4:03:43 PM,62,,,,,,,,,
  4:03:44 PM,63,,,,,,,,,
  4:03:47 PM,63,,,,,,,,,
  4:03:50 PM,63,,,,,,,,,
  4:03:53 PM,63,,,,,,,,,
  4:03:56 PM,63,,,,,,,,,
  4:03:59 PM,63,,,,,,,,,
  4:04:02 PM,63,,,,,,,,,
  4:04:05 PM,63,,,,,,,,,
  4:04:08 PM,63,,,,,,,,,
  4:04:11 PM,63,,,,,,,,,
  4:04:14 PM,63,,,,,,,,,
  4:04:17 PM,63,,,,,,,,,
  4:04:20 PM,63,,,,,,,,,
  4:04:21 PM,63,,,,,,,,,
  4:04:24 PM,63,,,,,,,,,
  4:04:27 PM,63,,,,,,,,,
  4:04:30 PM,63,,,,,,,,,
  4:04:33 PM,63,,,,,,,,,
  4:04:36 PM,63,,,,,,,,,
  4:04:39 PM,63,,,,,,,,,
  4:04:40 PM,69,,,,,,,,,
  4:04:43 PM,69,,,,,,,,,
  4:04:46 PM,67,,,,,,,,,
  4:04:49 PM,67,,,,,,,,,
  4:04:52 PM,66,,,,,,,,,
  4:04:55 PM,66,,,,,,,,,
  4:04:58 PM,66,,,,,,,,,
  4:05:00 PM,65,,,,,,,,,
  4:05:03 PM,65,,,,,,,,,
  4:05:06 PM,64,,,,,,,,,
  4:05:09 PM,64,,,,,,,,,
  4:05:12 PM,64,,,,,,,,,
  4:05:14 PM,65,,,,,,,,,
  4:05:17 PM,65,,,,,,,,,
  4:05:20 PM,65,,,,,,,,,
  4:05:23 PM,65,,,,,,,,,
  4:05:26 PM,65,,,,,,,,,
  4:05:29 PM,65,,,,,,,,,
  4:05:30 PM,66,,,,,,,,,
  4:05:33 PM,66,,,,,,,,,
  4:05:40 PM,64,,,,,,,,,
  4:05:43 PM,64,,,,,,,,,
  4:05:46 PM,64,,,,,,,,,
  4:05:49 PM,64,,,,,,,,,
  4:05:50 PM,62,,,,,,,,,
  4:05:53 PM,62,,,,,,,,,
  4:05:56 PM,62,,,,,,,,,
  4:05:59 PM,62,,,,,,,,,
  4:06:00 PM,61,,,,,,,,,
  4:06:03 PM,61,,,,,,,,,
  4:06:06 PM,61,,,,,,,,,
  4:06:09 PM,61,,,,,,,,,
  4:06:10 PM,63,,,,,,,,,
  4:06:13 PM,63,,,,,,,,,
  4:06:16 PM,63,,,,,,,,,
  4:06:19 PM,62,,,,,,,,,
  4:06:22 PM,62,,,,,,,,,
  4:06:25 PM,62,,,,,,,,,
  4:06:26 PM,63,,,,,,,,,
  4:06:29 PM,63,,,,,,,,,
  4:06:32 PM,63,,,,,,,,,
  4:06:35 PM,63,,,,,,,,,
  4:06:38 PM,63,,,,,,,,,
  4:06:40 PM,62,,,,,,,,,
  4:06:43 PM,62,,,,,,,,,
  4:06:46 PM,62,,,,,,,,,
  4:06:49 PM,62,,,,,,,,,
  4:06:50 PM,61,,,,,,,,,
  4:06:53 PM,61,,,,,,,,,
  4:06:56 PM,61,,,,,,,,,
  4:06:59 PM,61,,,,,,,,,
  4:07:00 PM,62,,,,,,,,,
  4:07:03 PM,62,,,,,,,,,
  4:07:06 PM,62,,,,,,,,,
  4:07:09 PM,62,,,,,,,,,
  4:07:12 PM,62,,,,,,,,,
  4:07:15 PM,62,,,,,,,,,
  4:07:18 PM,62,,,,,,,,,
  4:07:20 PM,64,,,,,,,,,
  4:07:23 PM,64,,,,,,,,,
  4:07:26 PM,64,,,,,,,,,
  4:07:29 PM,64,,,,,,,,,
  4:07:30 PM,62,,,,,,,,,
  4:07:33 PM,62,,,,,,,,,
  4:07:36 PM,62,,,,,,,,,
  4:07:39 PM,62,,,,,,,,,
  4:07:42 PM,62,,,,,,,,,
  4:07:45 PM,62,,,,,,,,,
  4:07:48 PM,62,,,,,,,,,
  4:07:50 PM,63,,,,,,,,,
  4:07:52 PM,64,,,,,,,,,
  4:07:55 PM,64,,,,,,,,,
  4:07:58 PM,65,,,,,,,,,
  4:08:01 PM,65,,,,,,,,,
  4:08:02 PM,65,,,,,,,,,
  4:08:05 PM,64,,,,,,,,,
  4:08:08 PM,64,,,,,,,,,
  4:08:11 PM,64,,,,,,,,,
  4:08:14 PM,64,,,,,,,,,
  4:08:17 PM,64,,,,,,,,,
  4:08:18 PM,63,,,,,,,,,
  4:08:21 PM,63,,,,,,,,,
  4:08:24 PM,64,,,,,,,,,
  4:08:27 PM,64,,,,,,,,,
  4:08:28 PM,65,,,,,,,,,
  4:08:30 PM,66,,,,,,,,,
  4:08:33 PM,67,,,,,,,,,
  4:08:36 PM,68,,,,,,,,,
  4:08:39 PM,68,,,,,,,,,
  4:08:42 PM,68,,,,,,,,,
  4:08:45 PM,68,,,,,,,,,
  4:08:48 PM,68,,,,,,,,,
  4:08:50 PM,66,,,,,,,,,
  4:08:53 PM,66,,,,,,,,,
  4:08:56 PM,66,,,,,,,,,
  4:08:59 PM,66,,,,,,,,,
  4:09:00 PM,65,,,,,,,,,
  4:09:03 PM,65,,,,,,,,,
  4:09:06 PM,65,,,,,,,,,
  4:09:09 PM,65,,,,,,,,,
  4:09:10 PM,67,,,,,,,,,
  4:09:20 PM,67,,,,,,,,,
  4:09:23 PM,67,,,,,,,,,
  4:09:26 PM,67,,,,,,,,,
  4:09:29 PM,69,,,,,,,,,
  4:09:32 PM,69,,,,,,,,,
  4:09:35 PM,69,,,,,,,,,
  4:09:38 PM,69,,,,,,,,,
  4:09:41 PM,68,,,,,,,,,
  4:09:44 PM,68,,,,,,,,,
  4:09:47 PM,68,,,,,,,,,
  4:09:50 PM,68,,,,,,,,,
  4:09:53 PM,68,,,,,,,,,
  4:09:56 PM,68,,,,,,,,,
  4:09:59 PM,68,,,,,,,,,
  4:10:02 PM,68,,,,,,,,,
  4:10:05 PM,68,,,,,,,,,
  4:10:08 PM,68,,,,,,,,,
  4:10:10 PM,68,,,,,,,,,
  4:10:13 PM,68,,,,,,,,,
  4:10:16 PM,68,,,,,,,,,
  4:10:19 PM,68,,,,,,,,,
  4:10:20 PM,68,,,,,,,,,
  4:10:23 PM,68,,,,,,,,,
  4:10:26 PM,68,,,,,,,,,
  4:10:28 PM,67,,,,,,,,,
  4:10:31 PM,67,,,,,,,,,
  4:10:34 PM,67,,,,,,,,,
  4:10:35 PM,67,,,,,,,,,
  4:10:36 PM,66,,,,,,,,,
  4:10:39 PM,66,,,,,,,,,
  4:10:40 PM,65,,,,,,,,,
  4:10:43 PM,65,,,,,,,,,
  4:10:46 PM,65,,,,,,,,,
  4:10:48 PM,64,,,,,,,,,
  4:10:49 PM,64,,,,,,,,,
  4:10:50 PM,63,,,,,,,,,
  4:10:53 PM,62,,,,,,,,,
  4:10:54 PM,62,,,,,,,,,
  4:10:55 PM,62,,,,,,,,,
  4:10:56 PM,62,,,,,,,,,
  4:10:59 PM,62,,,,,,,,,
  4:11:02 PM,62,,,,,,,,,
  4:11:05 PM,62,,,,,,,,,
  4:11:07 PM,63,,,,,,,,,
  4:11:08 PM,63,,,,,,,,,
  4:11:09 PM,62,,,,,,,,,
  4:11:11 PM,62,,,,,,,,,
  4:11:12 PM,62,,,,,,,,,
  4:11:13 PM,62,,,,,,,,,
  4:11:16 PM,62,,,,,,,,,
  4:11:19 PM,62,,,,,,,,,
  4:11:22 PM,63,,,,,,,,,
  4:11:25 PM,63,,,,,,,,,
  4:11:28 PM,63,,,,,,,,,
  4:11:29 PM,63,,,,,,,,,
  4:11:32 PM,63,,,,,,,,,
  4:11:35 PM,63,,,,,,,,,
  4:11:38 PM,63,,,,,,,,,
  4:11:39 PM,64,,,,,,,,,
  4:11:40 PM,65,,,,,,,,,
  4:11:43 PM,65,,,,,,,,,
  4:11:46 PM,65,,,,,,,,,
  4:11:48 PM,66,,,,,,,,,
  4:11:51 PM,66,,,,,,,,,
  4:11:54 PM,66,,,,,,,,,
  4:11:57 PM,66,,,,,,,,,
  4:12:00 PM,67,,,,,,,,,
  4:12:03 PM,67,,,,,,,,,
  4:12:04 PM,66,,,,,,,,,
  4:12:07 PM,66,,,,,,,,,
  4:12:10 PM,66,,,,,,,,,
  4:12:11 PM,67,,,,,,,,,
  4:12:12 PM,67,,,,,,,,,
  4:12:15 PM,67,,,,,,,,,
  4:12:18 PM,67,,,,,,,,,
  4:12:20 PM,66,,,,,,,,,
  4:12:23 PM,66,,,,,,,,,
  4:12:26 PM,66,,,,,,,,,
  4:12:29 PM,66,,,,,,,,,
  4:12:30 PM,65,,,,,,,,,
  4:12:33 PM,65,,,,,,,,,
  4:12:40 PM,69,,,,,,,,,
  4:12:43 PM,70,,,,,,,,,
  4:12:44 PM,70,,,,,,,,,
  4:12:47 PM,70,,,,,,,,,
  4:12:50 PM,70,,,,,,,,,
  4:12:53 PM,70,,,,,,,,,
  4:12:56 PM,70,,,,,,,,,
  4:12:58 PM,69,,,,,,,,,
  4:13:01 PM,69,,,,,,,,,
  4:13:02 PM,70,,,,,,,,,
  4:13:05 PM,70,,,,,,,,,
  4:13:06 PM,69,,,,,,,,,
  4:13:09 PM,69,,,,,,,,,
  4:13:12 PM,69,,,,,,,,,
  4:13:15 PM,69,,,,,,,,,
  4:13:18 PM,69,,,,,,,,,
  4:13:19 PM,64,,,,,,,,,
  4:13:20 PM,64,,,,,,,,,
  4:13:23 PM,64,,,,,,,,,
  4:13:26 PM,64,,,,,,,,,
  4:13:29 PM,64,,,,,,,,,
  4:13:32 PM,64,,,,,,,,,
  4:13:35 PM,64,,,,,,,,,
  4:13:38 PM,64,,,,,,,,,
  4:13:40 PM,65,,,,,,,,,
  4:13:43 PM,65,,,,,,,,,
  4:13:46 PM,65,,,,,,,,,
  4:13:50 PM,64,,,,,,,,,
  4:13:53 PM,64,,,,,,,,,
  4:13:56 PM,64,,,,,,,,,
  4:13:58 PM,65,,,,,,,,,
  4:14:01 PM,65,,,,,,,,,
  4:14:04 PM,65,,,,,,,,,
  4:14:07 PM,65,,,,,,,,,
  4:14:10 PM,66,,,,,,,,,
  4:14:13 PM,66,,,,,,,,,
  4:14:16 PM,66,,,,,,,,,
  4:14:19 PM,66,,,,,,,,,
  4:14:21 PM,67,,,,,,,,,
  4:14:24 PM,67,,,,,,,,,
  4:14:27 PM,67,,,,,,,,,
  4:14:30 PM,68,,,,,,,,,
  4:14:33 PM,68,,,,,,,,,
  4:14:36 PM,68,,,,,,,,,
  4:14:39 PM,68,,,,,,,,,
  4:14:40 PM,68,,,,,,,,,
  4:14:43 PM,68,,,,,,,,,
  4:14:46 PM,68,,,,,,,,,
  4:14:49 PM,68,,,,,,,,,
  4:14:50 PM,67,,,,,,,,,
  4:14:53 PM,67,,,,,,,,,
  4:14:56 PM,67,,,,,,,,,
  4:14:59 PM,67,,,,,,,,,
  4:15:02 PM,67,,,,,,,,,
  4:15:03 PM,67,,,,,,,,,
  4:15:06 PM,67,,,,,,,,,
  4:15:09 PM,67,,,,,,,,,
  4:15:10 PM,65,,,,,,,,,
  4:15:13 PM,65,,,,,,,,,
  4:15:14 PM,63,,,,,,,,,
  4:15:15 PM,63,,,,,,,,,
  4:15:18 PM,63,,,,,,,,,
  4:15:19 PM,64,,,,,,,,,
  4:15:22 PM,64,,,,,,,,,
  4:15:25 PM,64,,,,,,,,,
